NUSER,LOAD_0,LOAD_1,LOAD_2,SR,REQ/s_login,RES_TIME_login,CPU_login,MEM_login,REQ/s_get_catalogue1,RES_TIME_get_catalogue1,CPU_get_catalogue1,MEM_get_catalogue1,REQ/s_get_catalogue2,RES_TIME_get_catalogue2,CPU_get_catalogue2,MEM_get_catalogue2,REQ/s_get_catalogue3,RES_TIME_get_catalogue3,CPU_get_catalogue3,MEM_get_catalogue3,REQ/s_get_item,RES_TIME_get_item,CPU_get_item,MEM_get_item,REQ/s_get_related,RES_TIME_get_related,CPU_get_related,MEM_get_related,REQ/s_get_tags,RES_TIME_get_tags,CPU_get_tags,MEM_get_tags,REQ/s_get_cart,RES_TIME_get_cart,CPU_get_cart,MEM_get_cart,REQ/s_add_item_to_cart,RES_TIME_add_item_to_cart,CPU_add_item_to_cart,MEM_add_item_to_cart,REQ/s_get_orders,RES_TIME_get_orders,CPU_get_orders,MEM_get_orders,REQ/s_get_customer,RES_TIME_get_customer,CPU_get_customer,MEM_get_customer,REQ/s_get_card,RES_TIME_get_card,CPU_get_card,MEM_get_card,REQ/s_get_address,RES_TIME_get_address,CPU_get_address,MEM_get_address,CPU_carts-db,MEM_carts-db,CPU_catalogue-db,MEM_catalogue-db,CPU_front-end,MEM_front-end,CPU_orders-db,MEM_orders-db,CPU_payment,MEM_payment,CPU_queue-master,MEM_queue-master,CPU_rabbitmq,MEM_rabbitmq,CPU_session-db,MEM_session-db,CPU_shipping,MEM_shipping,CPU_user-db,MEM_user-db
1,0,0,1,1,0.4298417562760352,49.87017763651002,2.188888888888889,7.0,1.7137846646330237,3.512743107498582,2.5,6.0,0.4242593958049179,46.90342182907683,2.5,6.0,0.4242593958049179,3.6057400920741967,2.5,6.0,2.121296979024589,45.27700687625072,2.5,6.0,0.8485187916098359,45.59439956573155,2.5,6.0,0.4242593958049179,44.69108492094165,2.5,6.0,3.8350816436576136,47.5066270130875,19.788888888888888,372.0,0.4242593958049179,15.109268355421303,19.788888888888888,372.0,0.8485187916098359,47.90065780920677,4.977777777777778,352.7,2.121296979024589,45.54916919213084,2.188888888888889,7.0,0.4242593958049179,45.96633271060119,2.188888888888889,7.0,0.4242593958049179,45.56974072377335,2.188888888888889,7.0,4.75,35.0,3.05,410.0,18.80555555555556,84.67222222222222,4.0,32.0,1.0,4.0,2.0,326.0,21.01111111111112,122.0,2.5,3.0,2.0,349.0,7.0,32.0
1,0,0,1,1,0.4301567364255111,49.23317923382822,2.161111111111111,7.0,1.7206269457020444,3.5757265715104736,2.466666666666667,7.0,0.4301567364255111,46.78523042859123,2.466666666666667,7.0,0.4301567364255111,3.7430073506430896,2.466666666666667,7.0,2.1507836821275554,45.33011284153648,2.466666666666667,7.0,0.8603134728510222,45.75229859081257,2.466666666666667,7.0,0.4301567364255111,44.58492481828287,2.466666666666667,7.0,3.8714106278296,46.53188224532022,6.888888888888889,373.53333333333336,0.4301567364255111,7.3351625583849716,6.888888888888889,373.53333333333336,0.8603134728510222,47.68527205843301,3.7,355.1166666666667,2.1507836821275554,45.51231791684385,2.161111111111111,7.0,0.4301567364255111,45.93343749351712,2.161111111111111,7.0,0.4301567364255111,45.15080264933534,2.161111111111111,7.0,4.733333333333333,35.0,3.0444444444444443,410.0,18.22777777777777,96.35,4.0,32.0,1.0,4.0,2.0,326.0,20.383333333333333,123.0,2.466666666666667,3.0,2.0,349.0,7.0,32.0
1,0,0,1,1,0.4297528153779801,49.60957727272724,2.3222222222222224,7.0,1.7134300561174012,3.523482944628314,2.3222222222222224,6.661111111111111,0.4297528153779801,46.977762610261486,2.3222222222222224,6.661111111111111,0.4297528153779801,3.7580240130102847,2.3222222222222224,6.661111111111111,2.126439255311824,45.30902086875945,2.3222222222222224,6.661111111111111,0.8483432199669217,45.611891999992864,2.3222222222222224,6.661111111111111,0.4297528153779801,44.53569580512628,2.3222222222222224,6.661111111111111,3.845450516823744,47.14653895501443,7.9222222222222225,374.3833333333333,0.4241716099834609,11.552326118410411,7.9222222222222225,374.3833333333333,0.8483432199669217,48.03335203941491,4.022222222222222,354.0444444444444,2.1320204607063427,45.52106661001896,2.3222222222222224,7.0,0.4241716099834609,45.952724868416944,2.3222222222222224,7.0,0.4241716099834609,45.10612538148818,2.3222222222222224,7.0,5.277777777777778,35.30555555555556,2.966666666666667,410.0,18.366666666666667,84.92777777777778,4.0,32.0,1.0,4.0,2.0,326.0,21.31111111111111,122.0,2.661111111111111,3.0,2.0,349.0,7.0,32.0
1,0,0,1,1,0.4298451768468328,48.84490816868209,2.338888888888889,7.0,1.7137983024932166,3.514047967427528,2.338888888888889,6.0,0.4298451768468328,46.974259688346585,2.338888888888889,6.0,0.4298451768468328,3.702301116875304,2.338888888888889,6.0,2.13247866955182,45.44928481676958,2.338888888888889,6.0,0.8541079487995509,45.46281121565104,2.338888888888889,6.0,0.4298451768468328,44.94562323381686,2.338888888888889,6.0,3.846276972045037,46.93638905662656,9.0,373.30555555555554,0.4298451768468328,7.690908974010116,9.0,373.30555555555554,0.8485255439054362,47.89968480268296,4.477777777777778,353.0,2.1380610744459347,45.70893361879557,2.338888888888889,7.0,0.4242627719527181,45.83155072369711,2.338888888888889,7.0,0.4242627719527181,45.62854926323206,2.338888888888889,7.0,5.027777777777778,35.0,3.0277777777777777,410.0,18.18888888888889,90.27222222222224,4.0,32.0,1.0,4.0,2.0,326.0,20.822222222222223,122.0,2.6444444444444444,3.0,2.0,349.0,7.0,32.0
1,0,0,1,1,0.4305460351222342,48.89235764943356,2.188888888888889,7.0,1.722184140488937,3.50522148380753,2.4944444444444445,6.0,0.4305460351222342,46.637207701265154,2.4944444444444445,6.0,0.4305460351222342,3.5638525582785348,2.4944444444444445,6.0,2.1527301756111714,45.45605196626521,2.4944444444444445,6.0,0.8610920702444685,44.95728348700306,2.4944444444444445,6.0,0.4305460351222342,44.80705811674144,2.4944444444444445,6.0,3.874914316100108,46.54112150503042,6.416666666666667,375.0,0.4305460351222342,7.29648851958771,6.416666666666667,375.0,0.8610920702444685,47.81837832471464,4.405555555555556,353.27777777777777,2.1527301756111714,45.83673713254525,2.188888888888889,7.0,0.4305460351222342,46.11213081835712,2.188888888888889,7.0,0.4305460351222342,45.14064879216463,2.188888888888889,7.0,4.872222222222222,35.0,2.594444444444445,410.0,18.30555555555556,89.87222222222222,4.0,32.0,1.0,4.0,2.0,326.0,20.9,122.0,2.594444444444445,3.0,2.0,349.0,7.0,32.0
1,0,0,1,5,0.4185773761422312,53.649163266648735,2.9944444444444445,7.0,1.6687284728870284,4.880098725769976,3.761111111111111,7.0,0.4185773761422312,46.63734669332674,3.761111111111111,7.0,0.4185773761422312,4.822114866704699,3.761111111111111,7.0,2.064981722301674,47.452814778380095,3.761111111111111,7.0,0.8259926889206697,48.50743720946927,3.761111111111111,7.0,0.4185773761422312,47.46277182668564,3.761111111111111,7.0,3.7337101951887024,48.455558630799885,10.055555555555555,360.5388888888889,0.4129963444603348,10.33451491888922,10.055555555555555,360.5388888888889,0.8259926889206697,49.11444974323491,5.233333333333333,364.0,2.064981722301674,48.465955937833336,2.9944444444444445,7.0,0.4129963444603348,48.49532616210765,2.9944444444444445,7.0,0.4129963444603348,48.20251310807303,2.9944444444444445,7.0,5.833333333333333,34.0,3.533333333333333,410.0,23.855555555555554,89.59444444444445,4.0,32.0,1.0,4.0,2.0,298.0,43.53888888888889,126.0,3.227777777777778,3.0,2.0,331.0,8.46111111111111,32.0
1,0,0,1,5,0.4152036881738573,52.83808562166627,3.0166666666666666,7.0,1.660814752695429,4.974149432443384,3.688888888888889,7.0,0.4152036881738573,46.37650368926729,3.688888888888889,7.0,0.4152036881738573,4.835050108180734,3.688888888888889,7.0,2.0760184408692863,47.576721518925225,3.688888888888889,7.0,0.8304073763477146,48.50938002700664,3.688888888888889,7.0,0.4152036881738573,47.33048337837661,3.688888888888889,7.0,3.736833193564716,49.00005470270597,11.766666666666667,360.0888888888889,0.4152036881738573,10.462921905363563,11.766666666666667,360.0888888888889,0.8304073763477146,49.51258059462496,4.688888888888889,363.6722222222222,2.0760184408692863,48.40765292974047,3.0166666666666666,7.0,0.4152036881738573,48.75824924316918,3.0166666666666666,7.0,0.4152036881738573,48.60211564872205,3.0166666666666666,7.0,6.25,34.0,3.344444444444445,410.0,24.488888888888887,88.16666666666667,4.0,32.0,1.0,4.0,2.0,298.0,44.27222222222223,123.7388888888889,3.344444444444445,3.0,2.0,331.0,8.672222222222222,32.0
1,0,0,1,5,0.4142212282810074,52.43144736490452,3.055555555555556,7.0,1.6568849131240295,4.916635398625953,3.838888888888889,6.0,0.4142212282810074,46.0855127027227,3.838888888888889,6.0,0.4142212282810074,5.022362418937544,3.838888888888889,6.0,2.0711061414050373,47.583264913521056,3.838888888888889,6.0,0.8284424565620149,48.55071057434272,3.838888888888889,6.0,0.4142212282810074,47.006301500005065,3.838888888888889,6.0,3.7279910545290673,48.99791878679517,12.8,359.4,0.4142212282810074,15.861825554074548,12.8,359.4,0.8284424565620149,49.527240797260674,5.083333333333333,362.1833333333333,2.0711061414050373,48.417112913478846,3.055555555555556,7.0,0.4142212282810074,48.507172391903104,3.055555555555556,7.0,0.4142212282810074,48.48604740537495,3.055555555555556,7.0,6.055555555555555,34.0,3.566666666666667,410.0,24.383333333333333,96.51666666666668,4.0,31.216666666666665,1.0,4.0,2.0,298.0,44.18333333333333,125.78333333333332,3.272222222222222,3.0,2.0,331.0,8.488888888888889,32.0
1,0,0,1,5,0.4185475710020077,55.88724158670326,3.033333333333333,7.0,1.668609649728004,4.91992427426744,3.611111111111111,6.5777777777777775,0.4185475710020077,46.621924146723664,3.611111111111111,6.5777777777777775,0.4185475710020077,4.783278226702048,3.611111111111111,6.5777777777777775,2.070415317889932,47.42922142854805,3.611111111111111,6.5777777777777775,0.8315145077239887,48.24902846977794,3.611111111111111,6.5777777777777775,0.4185475710020077,46.91502586661954,3.611111111111111,6.5777777777777775,3.7446056018979625,47.95434500745387,8.338888888888889,360.27222222222224,0.412966936721981,10.574452391935935,8.338888888888889,360.27222222222224,0.825933873443962,48.74705558784847,5.033333333333333,363.0,2.0759959521699582,48.33871017202792,3.033333333333333,7.0,0.412966936721981,48.29058689189903,3.033333333333333,7.0,0.412966936721981,48.854540783837805,3.033333333333333,7.0,6.033333333333333,34.0,3.455555555555556,410.0,24.266666666666666,85.87222222222222,4.0,31.57777777777778,1.0,4.0,2.0,298.0,44.23888888888889,124.87777777777778,3.455555555555556,3.0,2.0,331.0,8.577777777777778,32.0
1,0,0,1,10,0.429716972705664,50.546518558343,2.4277777777777776,6.0,1.713287150917388,3.4853421340386324,2.4277777777777776,6.0,0.429716972705664,46.740068130304,2.4277777777777776,6.0,0.429716972705664,3.556827466682434,2.4277777777777776,6.0,2.1206811640019785,45.50743771251291,2.4277777777777776,6.0,0.8482724656007914,45.153546611848135,2.4277777777777776,6.0,0.429716972705664,44.48975411670089,2.4277777777777776,6.0,3.8395490548246345,47.38073439833432,18.711111111111112,342.7333333333333,0.4241362328003957,14.890768855318465,18.711111111111112,342.7333333333333,0.8482724656007914,47.78209024344075,4.861111111111111,359.0,2.126261903907247,45.45115075857724,2.4277777777777776,6.0,0.4241362328003957,46.02878280332477,2.4277777777777776,6.0,0.4241362328003957,45.109931474144105,2.4277777777777776,6.0,5.122222222222222,33.0,3.1222222222222222,410.0,18.45,89.43333333333334,4.0,32.0,1.0,4.0,2.0,325.0,20.694444444444443,117.0,2.4277777777777776,2.0,2.0,341.0,7.0,32.0
1,0,0,1,10,0.4310188120847688,49.11568937611512,2.3944444444444444,7.0,1.724075248339075,3.427099166035444,2.3944444444444444,6.0,0.4310188120847688,46.89252068717244,2.3944444444444444,6.0,0.4310188120847688,3.5867311558217514,2.3944444444444444,6.0,2.155094060423844,45.170390399856274,2.3944444444444444,6.0,0.8620376241695377,45.48074572019025,2.3944444444444444,6.0,0.4310188120847688,44.62172854491419,2.3944444444444444,6.0,3.87916930876292,46.38785499442973,6.5777777777777775,345.0888888888889,0.4310188120847688,7.257917895346166,6.5777777777777775,345.0888888888889,0.8620376241695377,47.65494688309717,4.172222222222223,362.23333333333335,2.155094060423844,45.41984651692804,2.3944444444444444,7.0,0.4310188120847688,45.79828157072264,2.3944444444444444,7.0,0.4310188120847688,44.97711970123112,2.3944444444444444,7.0,5.394444444444445,34.0,3.161111111111111,410.0,18.044444444444444,89.30555555555556,4.0,32.0,1.0,4.0,2.0,325.0,21.0,117.0,2.5444444444444443,2.0,2.0,341.0,7.0,32.0
1,0,0,1,10,0.4312317887531045,48.9364269224688,2.25,7.0,1.724927155012418,3.4751058507003134,2.555555555555556,6.0,0.4312317887531045,46.40886989647414,2.555555555555556,6.0,0.4312317887531045,3.4890265068698483,2.555555555555556,6.0,2.156158943765522,45.23738522287428,2.555555555555556,6.0,0.862463577506209,45.08476757133371,2.555555555555556,6.0,0.4312317887531045,44.23166092204735,2.555555555555556,6.0,3.88108609877794,46.452416089314845,7.133333333333334,343.77777777777777,0.4312317887531045,7.561811429105227,7.133333333333334,343.77777777777777,0.862463577506209,47.77890760457225,4.177777777777778,361.77777777777777,2.156158943765522,45.40988682355738,2.25,7.0,0.4312317887531045,45.69021290846248,2.25,7.0,0.4312317887531045,44.875471362868296,2.25,7.0,5.25,33.47222222222222,2.7777777777777777,410.0,17.994444444444444,94.09444444444443,4.0,32.0,1.0,4.0,2.0,325.0,21.16111111111111,117.0,2.555555555555556,2.0,2.0,341.0,7.0,32.0
1,0,0,1,10,0.4298354078546478,48.57189985738263,2.25,6.322222222222222,1.7193416314185912,3.4774416722561377,2.2666666666666666,6.0,0.4298354078546478,46.86462223267503,2.2666666666666666,6.0,0.4298354078546478,3.599080728259627,2.2666666666666666,6.0,2.1435947612491524,45.33881143034554,2.2666666666666666,6.0,0.8596708157092956,45.477664753168746,2.2666666666666666,6.0,0.4298354078546478,44.41510338953079,2.2666666666666666,6.0,3.862936392667744,47.031365883186886,8.044444444444444,343.01666666666665,0.4298354078546478,7.633984648107019,8.044444444444444,343.01666666666665,0.8485062596611229,48.03300592146498,4.822222222222222,359.3222222222222,2.1435947612491524,45.3835597423146,2.25,6.322222222222222,0.4298354078546478,46.05164503876737,2.25,6.322222222222222,0.4298354078546478,44.98148523365577,2.25,6.322222222222222,4.944444444444445,33.32222222222222,3.25,410.0,17.66111111111111,81.30555555555556,4.0,32.0,1.0,4.0,2.0,325.0,20.0,117.0,2.5722222222222224,2.0166666666666666,2.0,341.0,7.0,32.0
1,0,0,1,10,0.4310297135515881,48.62745781825982,2.411111111111111,7.0,1.7241188542063526,3.457707801966795,2.411111111111111,6.0,0.4310297135515881,46.748430883344085,2.411111111111111,6.0,0.4310297135515881,3.551184376830223,2.411111111111111,6.0,2.1551485677579407,45.27780145244951,2.411111111111111,6.0,0.8620594271031763,45.13319222664373,2.411111111111111,6.0,0.4310297135515881,44.6414551945243,2.411111111111111,6.0,3.879267421964293,46.55302171745743,6.533333333333333,343.9111111111111,0.4310297135515881,7.329054545518918,6.533333333333333,343.9111111111111,0.8620594271031763,47.89628959113472,3.988888888888889,360.0888888888889,2.1551485677579407,45.426204121692784,2.411111111111111,7.0,0.4310297135515881,45.47120854481541,2.411111111111111,7.0,0.4310297135515881,45.03562033793272,2.411111111111111,7.0,5.322222222222222,34.0,3.0166666666666666,410.0,18.238888888888887,92.03888888888888,4.0,32.0,1.0,4.0,2.0,325.0,21.0,117.0,2.411111111111111,2.0,2.0,341.0,7.0,32.0
4,1,0,0,1,0.7423392754513884,49.39035090225153,2.811111111111111,7.0,5.5368463251712585,3.1996067227975886,4.933333333333334,7.0,2.0260838871342406,46.68040515425373,4.933333333333334,7.0,2.0260838871342406,3.461057438040526,4.933333333333334,7.0,2.7684231625856293,46.21731393953885,4.933333333333334,7.0,2.014920890510912,45.38943554848692,4.933333333333334,7.0,2.0260838871342406,44.82212708540382,4.933333333333334,7.0,10.325771876579465,46.1608552708099,12.3,375.4333333333333,0.0,0.0,12.3,375.4333333333333,0.7423392754513884,47.1293860151436,3.188888888888889,356.0,4.788925551408205,45.08605878671256,2.811111111111111,7.0,0.0,0.0,2.811111111111111,7.0,0.0,0.0,2.811111111111111,7.0,5.311111111111111,35.81111111111111,4.933333333333334,410.81111111111113,36.333333333333336,96.68888888888888,4.0,32.0,1.0,4.0,2.0,326.0,21.0,123.0,3.933333333333333,3.0,2.0,349.0,7.0,32.0
4,1,0,0,1,0.7431653759417967,48.85830172942153,2.7777777777777777,7.0,5.543007916798965,3.1510933255679947,5.166666666666667,7.0,2.028338582457686,46.705738195634176,5.166666666666667,7.0,2.028338582457686,3.450408099148969,5.166666666666667,7.0,2.7715039583994825,46.33424065527027,5.166666666666667,7.0,2.028338582457686,45.001869865006405,5.166666666666667,7.0,2.028338582457686,44.82014948481959,5.166666666666667,7.0,10.342850457656134,45.67999789032164,8.25,373.0,0.0,0.0,8.25,373.0,0.7431653759417967,46.98312369931189,2.977777777777778,357.0,4.799842540857168,45.24458937251992,2.7777777777777777,7.0,0.0,0.0,2.7777777777777777,7.0,0.0,0.0,2.7777777777777777,7.0,6.083333333333333,35.0,4.883333333333334,411.0,35.12222222222222,93.12777777777778,4.0,32.0,1.0,4.0,2.0,326.0,20.8,123.0,3.883333333333333,3.0,2.0,349.0,7.0,32.0
4,1,0,0,1,0.7367797099627621,48.95986159842571,2.55,7.0,5.531429489190131,3.1784880010391143,4.716666666666667,7.0,2.026144202397596,46.61788581549793,4.716666666666667,7.0,2.026144202397596,3.6021776032454405,4.716666666666667,7.0,2.762923912360358,46.23740774745003,4.716666666666667,7.0,2.014980873458766,45.36106314956661,4.716666666666667,7.0,2.026144202397596,44.77717091456415,4.716666666666667,7.0,10.309334275009254,45.835009335136526,8.5,373.6166666666667,0.0,0.0,8.5,373.6166666666667,0.7367797099627621,47.27424158334709,3.4444444444444446,357.0,4.789068114757954,45.43650816079298,2.55,7.0,0.0,0.0,2.55,7.0,0.0,0.0,2.55,7.0,5.855555555555555,35.0,4.888888888888889,411.0,34.00555555555555,97.10555555555555,4.0,32.0,1.0,4.0,2.0,326.0,21.0,123.0,3.855555555555556,3.0,2.0,349.0,7.0,32.0
4,1,0,0,1,0.7369429451039328,48.94866040905816,3.0277777777777777,7.0,5.532654989378768,3.167769370308545,5.055555555555555,7.0,2.026593099035815,46.522976077114144,5.055555555555555,7.0,2.026593099035815,3.477112650096177,5.055555555555555,7.0,2.763536044139748,45.99991861622116,5.055555555555555,7.0,2.026593099035815,45.45022840222082,5.055555555555555,7.0,2.026593099035815,45.009196504140185,5.055555555555555,7.0,10.32278413255433,45.85975864792035,9.011111111111113,374.27777777777777,0.0,0.0,9.011111111111113,374.27777777777777,0.7369429451039328,47.50325522721169,5.438888888888889,356.26666666666665,4.790129143175563,45.22215365381746,3.0277777777777777,7.0,0.0,0.0,3.0277777777777777,7.0,0.0,0.0,3.0277777777777777,7.0,5.722222222222222,34.0,4.905555555555556,411.0,34.68333333333333,91.83333333333331,4.0,32.0,1.0,4.0,2.0,326.0,20.572222222222223,123.0,4.027777777777778,3.0,2.0,349.0,7.0,32.0
4,1,0,0,1,0.7424123029223936,48.96203155639294,2.3,7.0,5.537391011270785,3.2940838941576365,4.566666666666666,7.0,2.0262832027129987,46.47802125616504,4.566666666666666,7.0,2.0262832027129987,3.618395250648938,4.566666666666666,7.0,2.7575314108546047,46.27413261739355,4.566666666666666,7.0,2.015119107932211,45.3085061855337,4.566666666666666,7.0,2.0262832027129987,44.70104075759688,4.566666666666666,7.0,10.321205624838388,45.960750931320895,9.383333333333333,373.31666666666666,0.0,0.0,9.383333333333333,373.31666666666666,0.7424123029223936,47.23516018054937,3.655555555555555,357.0,4.783814613567603,45.268133817994055,2.3,7.0,0.0,0.0,2.3,7.0,0.0,0.0,2.3,7.0,5.616666666666666,35.0,4.916666666666667,411.0,34.23888888888889,91.95555555555556,4.0,32.0,1.0,4.0,2.0,326.0,21.0,123.0,3.95,3.0,2.0,349.0,7.0,32.0
4,1,0,0,5,0.7374140428746321,53.619076863648814,3.922222222222222,7.0,5.463567681298411,5.0907512678835465,7.438888888888889,7.0,1.994369797774573,47.28297413166933,7.438888888888889,7.0,1.994369797774573,5.161996966381805,7.438888888888889,7.0,2.731783840649205,47.37412376075396,7.438888888888889,7.0,1.994369797774573,48.28151159947455,7.438888888888889,7.0,1.994369797774573,47.28855119047752,7.438888888888889,7.0,10.189721319722189,48.30499584979472,12.266666666666667,360.0,0.0,0.0,12.266666666666667,360.0,0.7374140428746321,48.73382314398248,4.65,365.1111111111111,4.726153638423779,48.34172709687628,3.922222222222222,7.0,0.0,0.0,3.922222222222222,7.0,0.0,0.0,3.922222222222222,7.0,6.866666666666666,35.0,6.833333333333333,411.0,47.0,90.97222222222224,4.0,32.0,1.0,4.0,2.3,298.0,45.583333333333336,126.95555555555556,4.916666666666667,3.0,2.0,331.0,8.355555555555556,32.0
4,1,0,0,10,0.7478472156669744,50.86363974640253,2.2333333333333334,7.0,5.547463674425169,3.338906344670359,4.394444444444445,6.0,2.0258846215456097,46.35609133313692,4.394444444444445,6.0,2.0258846215456097,3.635905716233417,4.394444444444445,6.0,2.768150887841935,46.25715675457844,4.394444444444445,6.0,2.0258846215456097,45.16640048767998,4.394444444444445,6.0,2.0258846215456097,45.23156611041997,4.394444444444445,6.0,10.347080133183365,47.32803131600845,20.15,355.85,0.0,0.0,20.15,355.85,0.7478472156669744,47.14519312701261,3.2333333333333334,363.0,4.794035509387545,45.41617262146202,2.2333333333333334,7.0,0.0,0.0,2.2333333333333334,7.0,0.0,0.0,2.2333333333333334,7.0,5.233333333333333,34.0,4.777777777777778,410.9277777777778,31.55555555555556,89.37777777777778,4.0,32.0,1.0,4.0,2.0,325.0,20.377777777777776,117.92777777777778,3.161111111111111,2.0,2.0,341.0,7.0,32.07222222222222
4,1,0,0,10,0.7479424267667404,48.64108762808088,2.511111111111111,7.0,5.581659901244331,3.312088372957078,4.311111111111111,7.0,2.042887523855425,46.46793664440219,4.311111111111111,7.0,2.042887523855425,3.551040792534296,4.311111111111111,7.0,2.7740849709184325,45.85098911877754,4.311111111111111,7.0,2.0261425441516923,45.58399899199813,4.311111111111111,7.0,2.042887523855425,45.314468535237765,4.311111111111111,7.0,10.393050736116944,46.067351849354736,8.03888888888889,353.0,0.0,0.0,8.03888888888889,353.0,0.7479424267667404,47.16069359656375,3.4833333333333334,363.0,4.800227515070125,45.43831271285578,2.511111111111111,7.0,0.0,0.0,2.511111111111111,7.0,0.0,0.0,2.511111111111111,7.0,5.816666666666666,35.0,4.711111111111111,411.0,31.45,93.35555555555555,4.0,32.0,1.0,4.0,2.0,324.0,21.0,118.0,3.4166666666666665,2.0,2.0,341.0,7.0,32.08888888888889
4,1,0,0,10,0.7479156560540282,48.85216461213952,2.3666666666666667,7.0,5.581460119806181,3.3632609522901475,4.877777777777778,7.0,2.042814403849062,46.44080809576919,4.877777777777778,7.0,2.042814403849062,3.486150543856221,4.877777777777778,7.0,2.7851485997832843,46.20403463320941,4.877777777777778,7.0,2.0260700234896434,45.37047354598111,4.877777777777778,7.0,2.042814403849062,45.05263158464372,4.877777777777778,7.0,10.398260203198914,46.02078986778936,7.688888888888889,353.1611111111111,0.0,0.0,7.688888888888889,353.1611111111111,0.7479156560540282,47.106149708595886,3.6777777777777776,363.0,4.816800083392734,45.431709272472936,2.3666666666666667,7.0,0.0,0.0,2.3666666666666667,7.0,0.0,0.0,2.3666666666666667,7.0,5.588888888888889,34.52777777777778,4.733333333333333,411.0,30.677777777777777,88.46111111111111,4.0,32.0,1.0,4.0,2.0,324.0,20.83888888888889,118.0,3.4277777777777776,2.161111111111111,2.0,341.0,7.0,32.30555555555556
4,1,0,0,10,0.7479560353083877,49.182047328995125,2.3777777777777778,7.0,5.581761457525281,3.2295291450136574,4.444444444444445,6.0,2.042924693454253,46.406814596082,4.444444444444445,6.0,2.042924693454253,3.5274711964652576,4.444444444444445,6.0,2.7908807287626405,46.09238332224777,4.444444444444445,6.0,2.026179409081677,45.10782667187642,4.444444444444445,6.0,2.042924693454253,45.34411657591416,4.444444444444445,6.0,10.3988215953696,46.04397623076473,9.116666666666667,358.3111111111112,0.0,0.0,9.116666666666667,358.3111111111112,0.7479560353083877,47.21450202954141,3.3777777777777778,363.0,4.833805422216893,45.28525007138428,2.3777777777777778,7.0,0.0,0.0,2.3777777777777778,7.0,0.0,0.0,2.3777777777777778,7.0,5.377777777777778,34.0,4.755555555555556,411.0,31.616666666666667,98.28888888888888,4.0,32.0,1.0,4.0,2.0,324.0,21.0,118.0,3.066666666666667,2.0,2.0,341.0,7.0,32.0
4,1,0,0,10,0.7479423162839715,48.79489120948667,2.533333333333333,7.0,5.581659076746056,3.34385305797332,4.833333333333333,6.455555555555556,2.0428872220890564,46.4227641558531,4.833333333333333,6.455555555555556,2.0428872220890564,3.644274751741001,4.833333333333333,6.455555555555556,2.77408456114279,46.18821027392374,4.833333333333333,6.455555555555556,2.026142244858818,45.31436986531248,4.833333333333333,6.455555555555556,2.0428872220890564,45.050687685536026,4.833333333333333,6.455555555555556,10.393049200901157,45.90619131375032,9.522222222222222,355.6333333333333,0.0,0.0,9.522222222222222,355.6333333333333,0.7479423162839715,47.29615707493842,3.655555555555555,363.0,4.800226806001608,45.575532085752265,2.533333333333333,7.0,0.0,0.0,2.533333333333333,7.0,0.0,0.0,2.533333333333333,7.0,5.533333333333333,34.0,4.755555555555556,411.0,31.166666666666668,97.42222222222222,4.0,32.0,1.0,4.0,2.0,324.0,20.14444444444445,118.0,3.3,2.0,2.0,341.0,7.0,32.0
4,0,1,0,1,2.651379075990264,48.837762402208206,3.855555555555556,7.0,6.162363157670004,3.2056346104793088,4.416666666666667,7.0,0.4242206521584423,46.94337386832845,4.416666666666667,7.0,0.4242206521584423,3.6285203685493848,4.416666666666667,7.0,4.348261684624034,45.403773679154185,4.416666666666667,7.0,0.8484413043168846,45.16778750631171,4.416666666666667,7.0,0.4242206521584423,44.826555684362816,4.416666666666667,7.0,10.510624842294035,46.12969240036741,10.577777777777778,373.0,0.4242206521584423,6.920051999929312,10.577777777777778,373.0,3.075599728148706,47.1894100944094,7.094444444444444,356.68888888888887,4.348261684624034,45.43371801676484,3.855555555555556,7.0,0.4242206521584423,45.451520394827206,3.855555555555556,7.0,0.4242206521584423,45.521327224090975,3.855555555555556,7.0,7.166666666666667,35.0,4.55,411.0,39.70555555555556,98.5,4.0,32.0,1.0,4.0,2.0,324.0,20.68888888888889,123.0,3.988888888888889,3.0,2.0,349.0,7.561111111111111,32.0
4,0,1,0,1,2.6603585639561764,48.730999774638086,3.7888888888888888,8.0,6.17203186837833,3.216821225013801,4.333333333333333,7.0,0.4256573702329882,46.92552334209292,4.333333333333333,7.0,0.4256573702329882,3.5411746053604904,4.333333333333333,7.0,4.362988044888129,45.3842774081919,4.333333333333333,7.0,0.8513147404659764,45.64389784196752,4.333333333333333,7.0,0.4256573702329882,44.40282997376543,4.333333333333333,7.0,10.535019913266458,46.15195230140054,9.744444444444444,373.0,0.4256573702329882,6.994294789556558,9.744444444444444,373.0,3.086015934189165,47.18209078770276,7.788888888888889,360.0,4.362988044888129,45.55285487924326,3.7888888888888888,8.0,0.4256573702329882,45.95843385528784,3.7888888888888888,8.0,0.4256573702329882,45.32341015769098,3.7888888888888888,8.0,7.333333333333333,36.0,4.483333333333333,411.0,39.422222222222224,98.04444444444444,4.0,32.0,1.0,4.0,2.0,324.0,21.85,123.45555555555556,3.938888888888889,3.0,2.0,349.0,7.544444444444444,32.0
