NUSER,LOAD_0,LOAD_1,LOAD_2,SR,RES_TIME_viewProduct,RES_TIME_checkout,RES_TIME_cartEmpty,RES_TIME_addToCart,RES_TIME_viewCart,RES_TIME_home,RES_TIME_setCurrency,RES_TIME_logout,CPU_viewProduct,CPU_checkout,CPU_cartEmpty,CPU_addToCart,CPU_viewCart,CPU_home,CPU_setCurrency,CPU_logout,MEM_viewProduct,MEM_checkout,MEM_cartEmpty,MEM_addToCart,MEM_viewCart,MEM_home,MEM_setCurrency,MEM_logout
13,1,0,0,5,94.91469065633116,129.25157243142746,179.44723266971653,145.21016523326026,102.1339977359766,154.35600379847497,183.2173728963212,183.54423991099844,45.91111111111111,2.8833333333333333,65.39444444444445,65.39444444444445,65.39444444444445,132.91666666666666,96.79444444444444,132.91666666666666,24.0,23.316666666666663,72.0,72.0,72.0,32.0,29.0,32.0
13,1,0,0,5,96.106350863029,120.09386033172564,185.11888163267315,143.80668743032794,113.299071185388,172.21188767726773,193.3953334940338,182.981507424212,42.86111111111112,2.8833333333333333,47.355555555555554,47.355555555555554,47.355555555555554,124.06666666666666,90.05555555555556,124.06666666666666,24.0,23.0,72.0,72.0,72.0,32.20555555555556,28.522222222222226,32.20555555555556
13,1,0,0,5,94.93250875283364,116.74065401166445,186.5671695007411,144.91962389467295,106.73533337882309,153.80941500427596,185.3127894409863,178.5030289273709,45.83888888888889,3.05,60.63333333333333,60.63333333333333,60.63333333333333,132.83333333333334,96.5111111111111,132.83333333333334,24.0,23.0,72.0,72.0,72.0,32.0,29.0,32.0
13,1,0,0,10,99.77508920527718,125.48193282352509,190.3152042014328,156.2046943298589,111.07243931453142,159.81087563599095,186.7503980419767,179.51257661917958,43.87222222222222,2.8666666666666667,44.21666666666667,44.21666666666667,44.21666666666667,127.02222222222224,91.61666666666666,127.02222222222224,23.58888888888889,22.366666666666667,71.0,71.0,71.0,32.0,29.727777777777774,32.0
13,1,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.78333333333333,2.85,41.78333333333333,41.78333333333333,41.78333333333333,122.13333333333334,88.45,122.13333333333334,23.383333333333333,23.066666666666663,71.0,71.0,71.0,32.0,30.0,32.0
13,1,0,0,10,96.39510242228116,124.28042835929185,179.63943052932922,147.51436331392316,106.42708690863452,161.20274802864918,186.4630210765934,182.6529193588018,44.3,3.0166666666666666,52.25,52.25,52.25,128.95,93.46666666666668,128.95,24.0,22.683333333333334,71.0,71.0,71.0,32.0,29.133333333333333,32.0
13,1,0,0,10,101.02469179683088,130.5691310940032,220.1065294230476,149.14031160461485,109.01776948043366,181.5338187605498,197.72527399242435,193.40763420584744,42.16666666666666,3.0166666666666666,46.31111111111111,46.31111111111111,46.31111111111111,121.70555555555556,88.0,121.70555555555556,23.683333333333334,23.0,71.0,71.0,71.0,32.0,29.0,32.0
13,1,0,0,10,105.88774116300128,129.21995339128492,182.8376609943156,147.9772347435159,106.10012108222853,162.51824448645652,191.5130088798024,177.0302444245317,43.62222222222222,2.861111111111111,46.81111111111111,46.81111111111111,46.81111111111111,126.37222222222222,92.44444444444444,126.37222222222222,23.8,22.68888888888889,71.0,71.0,71.0,32.0,28.97222222222222,32.0
13,0,1,0,1,111.17975454965551,140.92222050224817,216.1682505764885,169.32087394122297,119.8468623723394,171.53709567906347,208.85799933974727,194.7337204615134,46.21666666666667,5.45,48.16666666666666,48.16666666666666,48.16666666666666,127.38333333333334,85.85,127.38333333333334,23.683333333333334,22.5,75.81666666666666,75.81666666666666,75.81666666666666,31.5,57.31666666666667,31.5
13,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3,5.622222222222222,54.25,54.25,54.25,130.58333333333334,89.37777777777778,130.58333333333334,24.0,23.0,75.70555555555555,75.70555555555555,75.70555555555555,32.0,57.70555555555556,32.0
13,0,1,0,1,110.31111586296998,138.40062619207848,208.32943628398664,169.55354536838348,121.1201756855558,172.90969109745802,198.7496499516659,195.02461433528936,46.394444444444446,5.588888888888889,53.42777777777778,53.42777777777778,53.42777777777778,127.68888888888888,86.54444444444445,127.68888888888888,23.683333333333334,22.683333333333334,75.97222222222223,75.97222222222223,75.97222222222223,31.366666666666667,57.31111111111111,31.366666666666667
13,0,1,0,1,114.15172294865546,136.6797730200536,211.3022328899497,170.31467910507567,116.3399413131962,177.86342024014914,218.32041963986737,209.4307444471197,45.21666666666667,5.483333333333333,46.9,46.9,46.9,124.21666666666668,84.01666666666667,124.21666666666668,24.0,23.0,75.86666666666666,75.86666666666666,75.86666666666666,31.683333333333334,57.1,31.683333333333334
13,0,1,0,1,104.92844428884244,137.93543819331154,203.42852661605752,164.76375700099405,117.27585599828296,170.71567714184886,200.50141098109023,189.5323441203953,47.5,5.866666666666666,58.29444444444445,58.29444444444445,58.29444444444445,130.8,89.16111111111111,130.8,24.0,22.4,75.91666666666667,75.91666666666667,75.91666666666667,31.916666666666668,57.28888888888889,31.916666666666668
13,0,1,0,5,118.14975360632668,145.98051133466836,216.92218120245684,173.69063640080802,124.56191348887154,182.034798483687,205.2883653820372,207.7798462084384,45.266666666666666,5.816666666666666,49.68333333333333,49.68333333333333,49.68333333333333,124.9,87.65,124.9,24.316666666666663,23.0,72.0,72.0,72.0,32.63333333333333,28.73333333333333,32.63333333333333
13,0,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.53888888888889,5.711111111111111,45.66111111111111,45.66111111111111,45.66111111111111,129.14444444444445,89.2611111111111,129.14444444444445,24.316666666666663,23.0,72.0,72.0,72.0,32.68888888888889,29.25555555555556,32.68888888888889
13,0,1,0,5,109.01119106228346,143.81412850052584,215.1740423944064,171.65388595250263,121.64645118038516,176.96065287973636,207.40634425837925,210.1505567903245,47.766666666666666,5.638888888888889,52.75,52.75,52.75,131.23888888888888,91.19444444444444,131.23888888888888,24.0,23.11111111111111,72.0,72.0,72.0,32.0,29.0,32.0
13,0,1,0,5,108.4282664193832,141.58808773298958,213.50248676942093,170.42272761257132,121.54037521568831,177.89972006655324,209.2509554960877,207.81989646692816,47.73888888888889,5.861111111111111,62.81111111111111,62.81111111111111,62.81111111111111,131.32777777777778,92.91111111111113,131.32777777777778,24.0,23.216666666666665,72.0,72.0,72.0,32.0,28.93888888888889,32.0
13,0,1,0,5,114.36709029620442,156.66031471428414,219.6239985289698,178.76357759412352,125.92061608331078,186.4552054433992,222.1102451186543,225.52002966121896,44.98333333333333,5.605555555555555,46.47222222222222,46.47222222222222,46.47222222222222,124.9888888888889,86.76666666666667,124.9888888888889,24.0,22.683333333333334,72.0,72.0,72.0,32.522222222222226,28.83888888888889,32.522222222222226
13,0,1,0,10,113.68233319805196,138.24969898593585,217.3653765083817,176.48558337642385,128.52774235997333,178.7696562369079,204.135386138652,202.69211688001,46.26111111111111,5.666666666666667,51.57222222222222,51.57222222222222,51.57222222222222,126.5111111111111,89.16666666666667,126.5111111111111,23.666666666666668,23.0,71.0,71.0,71.0,32.272222222222226,29.666666666666668,32.272222222222226
13,0,1,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.61111111111112,5.561111111111111,50.73888888888889,50.73888888888889,50.73888888888889,128.46666666666667,89.41666666666667,128.46666666666667,23.366666666666667,23.0,71.0,71.0,71.0,32.0,29.244444444444444,32.0
13,0,1,0,10,108.70954921835852,147.14818432340408,214.8797941992217,168.5840442532457,114.54968343396384,174.7551811588003,206.77112638863096,202.74315051256147,48.40555555555556,5.822222222222222,61.31666666666667,61.31666666666667,61.31666666666667,132.23888888888888,92.51666666666668,132.23888888888888,23.68888888888889,23.0,71.0,71.0,71.0,32.49444444444445,29.822222222222223,32.49444444444445
13,0,1,0,10,112.35880689071026,142.15865741505158,214.91266802391755,169.3190023784789,119.60192251775494,175.55238574836434,208.7644339267435,197.1760785750465,47.894444444444446,5.738888888888889,61.57222222222222,61.57222222222222,61.57222222222222,131.39444444444445,92.44444444444444,131.39444444444445,23.91111111111111,23.27777777777778,71.0,71.0,71.0,32.03888888888889,29.72222222222222,32.03888888888889
13,0,1,0,10,113.46162726775168,142.53567836193133,223.8321622778606,174.13389921926895,123.01947806223096,182.7928815849862,212.29629515240927,199.4795109546023,46.08888888888889,5.455555555555556,46.17777777777778,46.17777777777778,46.17777777777778,127.07777777777778,88.12777777777778,127.07777777777778,24.0,23.227777777777774,71.0,71.0,71.0,32.0,29.08888888888889,32.0
13,0,0,1,1,104.98718450847248,135.92012647872966,196.6582010229159,162.28370207494805,112.31536410485626,162.27290709500724,194.34504408787063,193.34949919475463,50.1,6.9,57.016666666666666,57.016666666666666,57.016666666666666,132.0611111111111,87.52777777777777,132.0611111111111,24.0,23.11111111111111,75.7611111111111,75.7611111111111,75.7611111111111,31.761111111111116,57.20555555555556,31.761111111111116
13,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.227777777777774,6.8277777777777775,62.74444444444445,62.74444444444445,62.74444444444445,130.39444444444445,86.7611111111111,130.39444444444445,23.683333333333334,22.977777777777774,75.63333333333334,75.63333333333334,75.63333333333334,31.683333333333334,57.35,31.683333333333334
13,0,0,1,1,104.44185785006182,138.65282233405102,196.47213300418872,167.07163170397897,122.04859917510866,164.31279971058848,197.83468944145696,194.1198890259373,49.86666666666667,7.033333333333333,56.88333333333333,56.88333333333333,56.88333333333333,131.96666666666667,87.01666666666667,131.96666666666667,24.0,22.366666666666667,75.71666666666667,75.71666666666667,75.71666666666667,32.0,57.6,32.0
13,0,0,1,1,105.5765316895392,142.73443739926478,195.86297527417847,167.1910290012996,118.4908807878134,163.64882458106047,196.71287888160845,201.66045445682684,49.40555555555556,7.033333333333333,54.0,54.0,54.0,130.90555555555557,86.73333333333333,130.90555555555557,24.0,22.683333333333334,75.63333333333334,75.63333333333334,75.63333333333334,32.0,56.81111111111111,32.0
13,0,0,1,1,107.23214339342027,135.31304276724035,196.1165229415812,167.88877701164105,117.36450909733593,164.24288071033138,198.9436699738476,193.48127307219764,49.0,6.883333333333334,48.20555555555556,48.20555555555556,48.20555555555556,128.45,85.63333333333334,128.45,24.0,22.766666666666666,75.68888888888888,75.68888888888888,75.68888888888888,32.31666666666667,57.138888888888886,32.31666666666667
13,0,0,1,5,118.050814255097,160.02207670982938,221.00827992748904,178.1346556148722,123.26075408811576,178.9247969863817,219.03809560323663,203.26282280584564,46.81666666666667,6.738888888888889,45.15555555555556,45.15555555555556,45.15555555555556,123.17777777777778,84.72777777777777,123.17777777777778,24.316666666666663,23.316666666666663,72.0,72.0,72.0,32.31666666666667,28.677777777777777,32.31666666666667
13,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.48333333333333,7.1,56.29444444444445,56.29444444444445,56.29444444444445,130.55555555555554,90.46111111111112,130.55555555555554,24.0,23.0,72.0,72.0,72.0,32.31111111111111,28.88888888888889,32.31111111111111
13,0,0,1,5,110.77441398759592,148.32919536377935,211.55276558655555,172.74165923285076,120.14393617003276,170.95018754288918,209.6946889027812,205.5177172607229,49.477777777777774,6.966666666666667,58.63333333333333,58.63333333333333,58.63333333333333,130.62222222222223,89.26666666666667,130.62222222222223,24.16111111111111,23.0,72.31666666666666,72.31666666666666,72.31666666666666,32.31666666666667,28.83888888888889,32.31666666666667
13,0,0,1,5,106.48618750236544,140.97267373948043,206.30700673358388,171.07779161750457,122.53651401818176,168.14647533655352,200.4203364429765,197.40932479119328,50.31666666666667,6.966666666666667,63.766666666666666,63.766666666666666,63.766666666666666,133.46666666666667,92.31666666666666,133.46666666666667,24.0,23.0,72.0,72.0,72.0,32.416666666666664,28.466666666666665,32.416666666666664
13,0,0,1,5,105.38227514178026,141.1388822491252,206.435610207554,170.62729463323467,121.34270495477784,169.0050694622454,202.82174156151257,196.79422596152625,50.266666666666666,7.1,70.35,70.35,70.35,133.48333333333332,92.02777777777776,133.48333333333332,24.0,22.53333333333333,72.0,72.0,72.0,32.53333333333333,28.78333333333333,32.53333333333333
13,0,0,1,10,107.54321850329956,142.8440000734485,235.4707985943511,168.8860666309966,121.77713944067712,182.78877404995976,205.4118972643909,211.71625463723743,50.05,7.133333333333334,67.88333333333334,67.88333333333334,67.88333333333334,133.15,92.06666666666666,133.15,24.0,23.0,71.0,71.0,71.0,32.07222222222222,29.372222222222224,32.07222222222222
13,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.57222222222222,7.133333333333334,70.42777777777778,70.42777777777778,70.42777777777778,133.15,92.05,133.15,24.0,22.86111111111111,71.0,71.0,71.0,32.18888888888889,29.13888888888889,32.18888888888889
13,0,0,1,10,107.872726446083,146.89217814920397,205.5672879775324,172.4655824059802,122.73611128624678,170.6732300822864,201.1727436553844,197.03853928362267,49.06666666666667,6.95,53.144444444444446,53.144444444444446,53.144444444444446,129.01111111111112,89.3,129.01111111111112,23.372222222222224,22.683333333333334,71.0,71.0,71.0,32.37222222222222,29.627777777777776,32.37222222222222
13,0,0,1,10,106.9261091235602,139.83894562336266,210.91451136606275,175.8358016370835,122.0277674739599,172.9919149189773,197.41752680384525,197.6378881806121,48.583333333333336,6.65,47.35,47.35,47.35,129.05,88.51666666666667,129.05,23.683333333333334,23.0,71.0,71.0,71.0,32.63333333333333,29.65,32.63333333333333
13,0,0,1,10,110.50502469584264,143.1594000897044,198.0676527273212,175.42882042167005,122.16210026894385,174.11712759643504,205.2959001657572,198.42332630076584,48.25,6.816666666666666,52.43333333333333,52.43333333333333,52.43333333333333,128.0,87.61666666666666,128.0,24.0,23.28333333333333,70.71666666666667,70.71666666666667,70.71666666666667,32.083333333333336,29.433333333333334,32.083333333333336
16,1,0,0,1,111.02556730553182,150.2384664152125,226.6430191274138,169.59222635713624,122.620334401882,185.97052050191704,219.57088684200176,220.1827633284593,45.35,3.1166666666666667,59.45,59.45,59.45,131.61666666666667,92.03333333333332,131.61666666666667,24.0,22.927777777777777,76.0,76.0,76.0,32.0,56.70555555555556,32.0
16,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.79444444444445,2.783333333333333,45.78888888888889,45.78888888888889,45.78888888888889,127.67777777777778,89.32222222222222,127.67777777777778,24.0,22.683333333333334,75.68333333333334,75.68333333333334,75.68333333333334,31.683333333333334,57.27777777777778,31.683333333333334
16,1,0,0,1,121.4798630533938,161.84442975667702,229.01352643000288,179.8710556861477,127.32185266888204,196.1496272172674,243.2208494508116,231.6575115998704,42.63333333333333,2.95,44.77222222222223,44.77222222222223,44.77222222222223,124.35555555555555,86.9888888888889,124.35555555555555,24.0,22.772222222222226,76.0,76.0,76.0,32.31666666666667,57.45555555555556,32.31666666666667
16,1,0,0,1,116.21450538189583,156.5453519279323,232.2560244069413,173.47695856389743,120.62021362603484,190.51880027168485,221.9556251478065,225.46395528477515,44.36111111111112,2.95,56.855555555555554,56.855555555555554,56.855555555555554,129.32777777777778,91.69444444444444,129.32777777777778,24.0,22.877777777777776,76.0,76.0,76.0,32.0,57.43888888888889,32.0
16,1,0,0,1,117.94326848242612,138.26885779252777,230.56529441690645,169.70668579492695,127.28610103436225,192.44834642703088,227.8357666104191,227.2976671037404,43.86666666666667,2.783333333333333,46.75,46.75,46.75,128.12777777777777,89.32222222222222,128.12777777777777,24.0,22.511111111111116,75.4888888888889,75.4888888888889,75.4888888888889,32.0,57.48888888888889,32.0
16,1,0,0,5,119.65977744707868,149.61080489943816,241.06492951764844,178.728860513756,131.68258113807553,200.84248790633504,231.7367317234693,230.80119155405944,44.98333333333333,2.8833333333333333,56.66111111111111,56.66111111111111,56.66111111111111,130.74444444444444,94.62222222222222,130.74444444444444,24.0,23.0,72.31666666666666,72.31666666666666,72.31666666666666,32.0,29.516666666666666,32.0
16,1,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.894444444444446,2.8777777777777778,47.138888888888886,47.138888888888886,47.138888888888886,130.8111111111111,93.89444444444445,130.8111111111111,24.0,23.0,72.0,72.0,72.0,32.68333333333333,28.83333333333333,32.68333333333333
16,1,0,0,5,119.63254677647832,159.99323271817582,242.1201856894185,181.51756857659805,130.30796181567507,199.0349572443239,231.1967000077977,228.34508142282425,44.78333333333333,3.033333333333333,49.41666666666666,49.41666666666666,49.41666666666666,130.33333333333334,93.73333333333332,130.33333333333334,24.0,22.683333333333334,72.0,72.0,72.0,32.15,28.78333333333333,32.15
16,1,0,0,5,129.6962506372703,165.40904692287552,233.7203651417324,183.542943435802,142.3354366495996,208.1846624532185,254.6283806687429,227.1479808347632,42.69444444444444,3.033333333333333,42.87222222222222,42.87222222222222,42.87222222222222,124.06111111111112,88.92222222222222,124.06111111111112,24.0,23.0,72.0,72.0,72.0,32.31111111111111,28.683333333333334,32.31111111111111
16,1,0,0,5,124.94305927302396,145.3137019870621,238.94005504750663,183.5391360729685,131.89651185467926,222.64378279125648,250.45394959025805,231.05083596476769,42.46666666666667,2.8833333333333333,45.3,45.3,45.3,125.1,89.8,125.1,24.0,23.0,72.0,72.0,72.0,32.0,28.466666666666665,32.0
16,1,0,0,10,125.5653502534044,167.8808427031265,249.3360786444465,180.12673427938074,137.10487225315566,219.125994846976,243.481066185836,240.6104770972209,43.19444444444444,2.7444444444444445,54.48333333333333,54.48333333333333,54.48333333333333,125.83888888888887,90.86111111111111,125.83888888888887,24.0,22.683333333333334,71.0,71.0,71.0,32.31666666666667,29.35,32.31666666666667
16,1,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.41666666666666,2.9833333333333334,49.13333333333333,49.13333333333333,49.13333333333333,129.08333333333334,93.01666666666668,129.08333333333334,23.366666666666667,23.0,71.0,71.0,71.0,32.68333333333333,28.9,32.68333333333333
16,1,0,0,10,121.1499642287903,148.1794126395767,238.06283994087028,181.7419556303126,129.87916014842403,196.5358966030888,230.51337298323344,234.9365828351696,44.644444444444446,2.8222222222222224,49.92777777777778,49.92777777777778,49.92777777777778,130.73333333333332,93.41111111111113,130.73333333333332,24.0,23.0,71.0,71.0,71.0,32.0,29.316666666666663,32.0
16,1,0,0,10,118.10067013558847,152.53789354356044,246.85858298479693,178.19919375966384,128.7277697002609,198.78159999824976,236.4418333967378,237.38042504679623,45.766666666666666,2.833333333333333,60.66111111111111,60.66111111111111,60.66111111111111,132.5611111111111,95.12777777777778,132.5611111111111,24.0,23.0,71.0,71.0,71.0,32.31666666666667,29.538888888888888,32.31666666666667
16,1,0,0,10,121.09105171161822,150.09770057336374,244.33896258966587,177.30634067939144,133.29374644137937,197.2180213995104,239.9873754666344,231.80434775329195,44.15,2.9833333333333334,52.96111111111111,52.96111111111111,52.96111111111111,129.1,91.95555555555556,129.1,23.316666666666663,23.0,71.0,71.0,71.0,32.31666666666667,29.366666666666667,32.31666666666667
16,0,1,0,1,136.5223685635545,160.02405914127172,256.2584685202279,201.74222696713275,137.4930486173752,211.68836921093293,245.2859308220285,239.5050470225444,45.31666666666667,5.4944444444444445,43.41666666666666,43.41666666666666,43.41666666666666,126.26666666666668,85.14444444444445,126.26666666666668,24.0,22.67222222222222,75.37222222222222,75.37222222222222,75.37222222222222,31.64444444444445,57.62777777777778,31.64444444444445
16,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.922222222222224,5.722222222222222,51.41666666666666,51.41666666666666,51.41666666666666,130.08333333333334,88.43888888888888,130.08333333333334,24.0,22.683333333333334,75.0,75.0,75.0,32.0,57.0,32.0
16,0,1,0,1,135.8120922032647,150.10178446733337,260.2442373661773,201.45712653466617,141.25587111219824,212.39039933710427,261.98628003182824,260.2145830615698,45.44444444444444,5.688888888888889,51.40555555555556,51.40555555555556,51.40555555555556,126.71111111111112,85.51666666666667,126.71111111111112,23.683333333333334,23.0,75.63333333333334,75.63333333333334,75.63333333333334,32.0,56.80555555555556,32.0
16,0,1,0,1,130.9149982693179,168.00603986416323,261.2629731252224,201.90601364959755,144.65410012969468,217.81972255223343,254.9901377904229,241.93386717587467,44.8,5.266666666666667,48.03333333333333,48.03333333333333,48.03333333333333,126.4,85.15,126.4,24.0,22.683333333333334,76.0,76.0,76.0,31.7,57.016666666666666,31.7
16,0,1,0,1,129.0421426609546,156.09321709468915,259.4932946686665,197.807832627359,136.1621487913206,210.6427415121996,241.6310503448282,242.9225018535799,46.38333333333333,5.616666666666666,47.73333333333333,47.73333333333333,47.73333333333333,129.13333333333333,87.5,129.13333333333333,24.0,23.0,76.0,76.0,76.0,32.0,56.86666666666667,32.0
16,0,1,0,5,132.79735633112338,161.46293825079312,267.06804805274925,205.2317967734355,146.67702145955897,219.2309559245328,262.4964095928618,260.15788058693977,46.93888888888889,5.638888888888889,54.53888888888889,54.53888888888889,54.53888888888889,130.80555555555554,90.84444444444443,130.80555555555554,24.0,22.683333333333334,72.0,72.0,72.0,33.31666666666667,29.20555555555556,33.31666666666667
16,0,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.85,5.85,64.1,64.1,64.1,131.66666666666666,91.3,131.66666666666666,24.216666666666665,23.0,72.0,72.0,72.0,32.85,28.78333333333333,32.85
16,0,1,0,5,141.3077334618575,165.55071750707998,277.758668931965,216.3634004631783,145.63164911721677,222.2510152892229,267.3087658050936,264.2414555501608,44.727777777777774,5.466666666666667,49.54444444444445,49.54444444444445,49.54444444444445,124.71111111111112,86.80555555555556,124.71111111111112,24.0,23.0,72.0,72.0,72.0,33.0,29.355555555555554,33.0
16,0,1,0,5,138.57312242289862,163.82747289759195,273.1628031629835,212.4051030310264,145.76111682931207,223.03399000842307,263.3086835604742,257.9130092282515,45.86111111111112,5.672222222222223,53.644444444444446,53.644444444444446,53.644444444444446,129.0388888888889,89.47222222222223,129.0388888888889,24.0,23.0,72.0,72.0,72.0,32.31111111111111,29.31111111111111,32.31111111111111
16,0,1,0,5,135.26451907315908,166.97248581838747,269.11986472144434,208.58777134073068,149.5270988820224,223.0329072998817,263.30992773092646,266.4288166161353,46.00555555555555,5.7444444444444445,49.894444444444446,49.894444444444446,49.894444444444446,128.51666666666668,88.34444444444445,128.51666666666668,23.727777777777774,23.316666666666663,72.0,72.0,72.0,32.68333333333333,28.683333333333334,32.68333333333333
16,0,1,0,10,133.40140086699677,165.74440036826005,261.49022125868885,206.9075045080077,143.23269046599452,216.14545638163096,243.85632586166275,248.56790218215548,46.66666666666666,5.766666666666667,60.016666666666666,60.016666666666666,60.016666666666666,131.23333333333332,92.28333333333332,131.23333333333332,24.133333333333333,23.0,71.0,71.0,71.0,33.0,29.5,33.0
16,0,1,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.50555555555555,5.661111111111111,50.73888888888889,50.73888888888889,50.73888888888889,130.4111111111111,90.11666666666666,130.4111111111111,23.683333333333334,23.288888888888888,71.0,71.0,71.0,32.922222222222224,29.07777777777778,32.922222222222224
16,0,1,0,10,132.20110004997812,169.5020201202925,269.915099824356,206.50233446839823,142.84143835927986,217.20197882823032,251.15948745962947,248.0000233400625,46.98333333333333,5.566666666666666,46.96111111111111,46.96111111111111,46.96111111111111,130.51666666666668,90.70555555555556,130.51666666666668,23.683333333333334,22.683333333333334,71.0,71.0,71.0,32.33888888888889,29.655555555555555,32.33888888888889
16,0,1,0,10,133.6779913357462,164.09630680559044,269.4487801366278,209.8632214139125,147.33255482278764,216.9866215362008,245.8707827535713,247.23204311123533,46.30555555555556,5.505555555555556,51.38333333333333,51.38333333333333,51.38333333333333,130.11111111111111,89.87222222222222,130.11111111111111,24.0,23.0,71.0,71.0,71.0,32.0,30.0,32.0
16,0,1,0,10,135.5649133237214,161.1851223308874,266.3715551235238,209.8859862307736,146.32474121884653,214.45582940575508,243.73935591551063,243.20589266278023,46.66666666666666,5.555555555555555,58.00555555555555,58.00555555555555,58.00555555555555,130.67777777777778,91.09444444444443,130.67777777777778,24.0,23.0,71.0,71.0,71.0,32.63333333333333,29.288888888888888,32.63333333333333
16,0,0,1,1,132.6726388018592,166.8153038732156,254.84308124876824,205.0061298046569,143.52860415540744,210.2656587307549,254.2860912791033,233.1205565838578,47.69444444444444,6.661111111111111,47.644444444444446,47.644444444444446,47.644444444444446,126.86111111111111,84.33333333333333,126.86111111111111,24.0,22.77777777777778,75.0,75.0,75.0,31.727777777777774,57.0,31.727777777777774
16,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.25,6.933333333333334,62.96666666666667,62.96666666666667,62.96666666666667,131.31666666666666,88.03333333333333,131.31666666666666,24.0,23.2,75.0,75.0,75.0,32.2,57.8,32.2
16,0,0,1,1,123.06962739809089,159.85345858336393,243.1045920075533,197.26638639116163,140.82152177898124,199.5441198160302,240.7784701881459,237.2006074405189,49.62222222222222,7.194444444444445,67.6,67.6,67.6,132.4777777777778,88.67777777777778,132.4777777777778,24.0,22.68888888888889,75.0,75.0,75.0,32.0,57.172222222222224,32.0
16,0,0,1,1,126.91993169877598,163.51553941806912,246.3215310459635,198.35626190628963,145.32329778473684,205.66288962132668,251.38562188227047,246.0540399969397,47.90555555555556,6.788888888888889,53.394444444444446,53.394444444444446,53.394444444444446,127.56666666666666,84.85555555555555,127.56666666666666,24.0,22.372222222222224,75.0,75.0,75.0,32.0,56.95555555555556,32.0
16,0,0,1,1,126.75740778389472,164.6765004872036,252.5213698124309,197.6212801215536,145.62460049913858,204.88779122517545,245.05005312757467,236.5519167995975,48.66111111111111,6.933333333333334,50.37777777777778,50.37777777777778,50.37777777777778,129.3388888888889,86.16111111111111,129.3388888888889,24.0,23.0,75.0,75.0,75.0,32.01111111111111,56.69444444444444,32.01111111111111
16,0,0,1,5,136.44715197388587,170.5351720316255,271.38149372762183,211.7539790167688,155.7281744879946,219.47626665597457,261.61164943937285,261.74503510068337,46.8,6.605555555555555,48.2,48.2,48.2,125.32222222222222,85.85555555555555,125.32222222222222,24.166666666666668,23.166666666666668,72.0,72.0,72.0,32.855555555555554,29.14444444444445,32.855555555555554
16,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.66666666666666,7.238888888888889,67.51666666666667,67.51666666666667,67.51666666666667,132.86111111111111,91.16111111111113,132.86111111111111,24.272222222222226,23.0,72.0,72.0,72.0,32.68888888888889,28.416666666666668,32.68888888888889
16,0,0,1,5,136.89992386722594,173.59963116399803,270.2576695305178,214.7560938012883,154.1478849254077,217.00037784006383,254.6569062779405,256.09284821652,47.99444444444445,6.738888888888889,45.105555555555554,45.105555555555554,45.105555555555554,128.06666666666666,87.4888888888889,128.06666666666666,24.0,23.0,72.0,72.0,72.0,32.05,28.36111111111111,32.05
16,0,0,1,5,128.7219317411325,161.150039743731,252.21888149871413,205.24204270127345,146.5801236141127,211.04054569942232,250.17604940551487,249.46517454878568,49.8,7.1,67.01666666666667,67.01666666666667,67.01666666666667,133.16666666666666,92.56111111111112,133.16666666666666,24.0,23.0,72.0,72.0,72.0,33.0,28.88888888888889,33.0
16,0,0,1,5,128.80496852300143,159.76466464059288,255.53294255540888,206.16522324501216,146.5720070052813,209.36275272596973,244.4028332962646,241.71323234593336,49.93333333333333,7.277777777777778,67.87777777777778,67.87777777777778,67.87777777777778,133.05555555555554,91.65,133.05555555555554,24.06111111111111,23.0,72.0,72.0,72.0,33.0,29.0,33.0
16,0,0,1,10,132.96057524659597,172.1190993941163,256.1579619360133,205.50958563747577,147.64676245746094,211.93227208356623,259.23883995593445,247.6493569096803,49.58888888888889,6.772222222222222,62.29444444444445,62.29444444444445,62.29444444444445,131.60555555555555,90.68888888888888,131.60555555555555,23.872222222222224,23.238888888888887,71.0,71.0,71.0,32.76111111111111,28.88888888888889,32.76111111111111
