NUSER,LOAD_0,LOAD_1,LOAD_2,SR,RES_TIME_cartEmpty,RES_TIME_viewProduct,RES_TIME_checkout,RES_TIME_addToCart,RES_TIME_viewCart,RES_TIME_setCurrency,RES_TIME_logout,RES_TIME_home,CPU_cartEmpty,CPU_viewProduct,CPU_checkout,CPU_addToCart,CPU_viewCart,CPU_setCurrency,CPU_logout,CPU_home,MEM_cartEmpty,MEM_viewProduct,MEM_checkout,MEM_addToCart,MEM_viewCart,MEM_setCurrency,MEM_logout,MEM_home
13,0,1,0,5,220.2735527436288,116.0198511858137,142.42434910950217,172.85178630451085,119.66440358839748,214.0506013120817,214.3981046529224,180.4969223564136,49.55555555555556,45.65,5.644444444444445,49.55555555555556,49.55555555555556,85.65555555555555,127.13888888888889,127.13888888888889,41.0,8.683333333333334,9.155555555555557,41.0,41.0,29.844444444444445,17.52777777777778,17.52777777777778
13,0,1,0,5,218.42606714774385,109.78581450869662,141.10660400724305,170.60891690139755,118.10305688134252,213.1703078413203,208.2780346601763,179.7251320268781,53.87777777777778,47.04444444444445,5.572222222222222,53.87777777777778,53.87777777777778,88.35555555555555,130.14444444444445,130.14444444444445,41.0,8.683333333333334,9.844444444444443,41.0,41.0,29.788888888888888,17.633333333333333,17.633333333333333
13,0,1,0,5,219.11895204548733,112.894482080609,141.8088922074418,174.8117730754753,117.83129068999872,205.75138638796068,203.2384470193913,177.30924707029644,58.08888888888889,47.227777777777774,5.7444444444444445,58.08888888888889,58.08888888888889,89.3,131.1888888888889,131.1888888888889,38.0,9.0,10.677777777777775,38.0,38.0,29.36111111111111,17.366666666666667,17.366666666666667
13,0,1,0,5,216.33158727594963,113.17807078275608,144.46670574685544,176.54534118994155,116.9234148008056,210.46365663144235,202.61255180898627,179.05865525826397,48.03888888888889,46.59444444444444,5.777777777777778,48.03888888888889,48.03888888888889,86.46111111111111,128.32222222222222,128.32222222222222,38.0,9.316666666666666,10.683333333333334,38.0,38.0,30.044444444444444,17.58888888888889,17.58888888888889
13,0,1,0,10,222.17035468425044,117.17115885449716,150.0882160342995,177.00344087921138,123.2105891086098,203.78283030294045,207.33598496710488,178.60619148100008,49.96111111111111,46.0,5.583333333333333,49.96111111111111,49.96111111111111,85.65,127.53333333333332,127.53333333333332,38.0,9.372222222222222,11.0,38.0,38.0,29.7,17.7,17.7
13,0,1,0,10,212.24790161520747,113.15985336004672,141.57985937075466,175.6280094610401,118.28267767373742,203.41268298583745,200.50617788428147,174.2602544410113,61.016666666666666,46.766666666666666,5.527777777777778,61.016666666666666,61.016666666666666,88.07777777777778,131.2888888888889,131.2888888888889,43.0,9.172222222222222,10.805555555555555,43.0,43.0,30.0,17.705555555555556,17.705555555555556
13,0,1,0,10,222.48848583398407,115.32499290961104,138.72482955358885,177.967954904303,120.21955566989676,220.5748747274443,209.01351295226732,181.30233675834148,53.766666666666666,46.394444444444446,5.638888888888889,53.766666666666666,53.766666666666666,86.85555555555555,129.15555555555557,129.15555555555557,43.0,9.0,10.227777777777778,43.0,43.0,29.772222222222226,18.0,18.0
13,0,1,0,10,216.5099560749993,116.28265782224048,142.58560493772166,174.55038325395088,119.19844022115284,198.762968435274,196.8258043502868,177.19980871987235,62.33888888888889,47.06666666666667,5.655555555555556,62.33888888888889,62.33888888888889,87.47777777777777,130.5222222222222,130.5222222222222,38.0,9.244444444444444,11.0,38.0,38.0,29.43888888888889,17.43888888888889,17.43888888888889
13,0,1,0,10,213.1600165964145,116.00683798032868,146.44541606985183,175.8087228244296,126.16215170490116,214.9039012612288,204.44272236087008,175.47134545147188,53.30555555555556,46.53888888888889,5.688888888888889,53.30555555555556,53.30555555555556,87.38888888888889,128.58333333333334,128.58333333333334,38.0,9.683333333333334,10.194444444444445,38.0,38.0,29.80555555555556,18.0,18.0
13,0,0,1,1,193.78735820839088,104.07158816026654,139.16710590797683,163.97121549928949,115.62772475640952,193.86003986019304,190.2857641229425,164.1381446166384,58.27777777777778,50.46111111111111,7.033333333333333,58.27777777777778,58.27777777777778,88.31666666666666,132.5222222222222,132.5222222222222,36.0,9.316666666666666,10.0,36.0,36.0,29.70555555555556,17.0,17.0
13,0,0,1,1,203.5400207995974,102.49636460259524,144.3556456891397,161.30704028504022,115.8364126052892,199.24352755715412,199.9628947025744,177.7449423318163,59.35,49.56666666666667,6.833333333333333,59.35,59.35,92.31666666666666,129.23333333333332,129.23333333333332,34.0,8.683333333333334,9.683333333333334,34.0,34.0,29.0,16.683333333333334,16.683333333333334
13,0,0,1,1,201.97610626274204,101.99809626998842,142.04411993541237,159.98031101679186,115.65192564942824,204.1012028122269,200.3170947980296,169.33913262694074,60.61666666666667,50.11666666666667,7.022222222222222,60.61666666666667,60.61666666666667,93.52777777777776,131.76666666666668,131.76666666666668,34.0,8.911111111111111,9.688888888888888,34.0,34.0,29.511111111111116,17.316666666666666,17.316666666666666
13,0,0,1,1,194.3080299753609,102.1218475361032,139.98076726027304,167.6619084804463,113.0053630021142,202.2434681371633,195.69957110647127,161.43966271065833,56.75,50.138888888888886,6.85,56.75,56.75,88.15,132.1888888888889,132.1888888888889,36.0,9.0,10.0,36.0,36.0,29.75555555555556,17.2,17.2
13,0,0,1,1,199.48355897328105,109.50051871195204,142.92560655485048,168.09409547379167,123.78138255371395,202.1473061847352,197.8988756321207,166.6537835038195,57.31666666666667,49.01111111111111,6.855555555555555,57.31666666666667,57.31666666666667,85.94444444444444,129.9388888888889,129.9388888888889,36.0,9.0,10.0,36.0,36.0,29.822222222222223,17.0,17.0
13,0,0,1,5,210.71149142340693,108.60756885638816,143.49924484501926,174.0544644572103,120.92095012501998,207.2926106307596,195.470960100704,175.25618622524033,48.45555555555556,49.06666666666667,7.066666666666666,48.45555555555556,48.45555555555556,86.24444444444444,129.62777777777777,129.62777777777777,38.0,9.627777777777778,10.688888888888888,38.0,38.0,29.77777777777778,18.0,18.0
13,0,0,1,5,208.6437124659323,108.76958451403252,143.8231242505225,178.3798508520201,120.12727208017692,211.63989847786223,199.2768224813449,174.5408054354808,54.46111111111111,48.76111111111111,7.011111111111111,54.46111111111111,54.46111111111111,86.4,130.68333333333334,130.68333333333334,41.0,8.366666666666667,9.688888888888888,41.0,41.0,29.944444444444443,17.944444444444443,17.944444444444443
13,0,0,1,5,213.8201198679128,114.0574422514256,149.9326886906424,174.45374254629778,127.16805951714234,212.25540916601344,207.49471710244643,176.21657407810022,52.91111111111111,47.57222222222222,6.255555555555556,52.91111111111111,52.91111111111111,83.63333333333334,125.78888888888888,125.78888888888888,41.0,8.422222222222222,9.683333333333334,41.0,41.0,29.89444444444445,17.261111111111113,17.261111111111113
13,0,0,1,5,209.8648678202047,109.17352968748972,140.25660459207435,174.13919991700695,123.14490910824988,207.3476318080368,200.34325320778447,170.62527197750435,55.05,48.91666666666666,7.033333333333333,55.05,55.05,87.81666666666666,130.5,130.5,38.0,9.483333333333333,10.8,38.0,38.0,29.83333333333333,17.833333333333332,17.833333333333332
13,0,0,1,5,204.13253253165115,107.30774575187388,143.02394723882225,171.8127384226594,121.84484546160716,203.7315342680734,201.0030278015085,169.7019555050673,51.266666666666666,49.2,7.05,51.266666666666666,51.266666666666666,86.12222222222222,130.85555555555555,130.85555555555555,38.0,9.0,10.255555555555556,38.0,38.0,29.883333333333333,18.0,18.0
13,0,0,1,10,207.081466010156,109.48516651620989,145.92555542176456,173.25891062019272,122.39656306676746,201.7423170131804,198.7664133149684,169.8425346631013,60.20555555555556,49.70555555555556,6.605555555555555,60.20555555555556,60.20555555555556,87.91111111111111,132.33333333333334,132.33333333333334,38.0,9.544444444444444,10.227777777777778,38.0,38.0,29.855555555555554,18.0,18.0
13,0,0,1,10,208.7818079425306,105.65431200633232,145.02787649480138,169.96004288633242,119.5510692310116,197.6927089965438,196.95146239653693,169.28886927388848,70.86666666666666,49.833333333333336,6.866666666666666,70.86666666666666,70.86666666666666,88.16666666666667,133.6,133.6,43.0,9.0,10.0,43.0,43.0,29.933333333333334,18.0,18.0
13,0,0,1,10,207.68981493153817,110.05015612588338,142.3382335548894,173.89901437619247,124.82274886668516,205.07529904053013,194.04362218622936,172.1481554888715,57.6,48.51111111111111,6.688888888888889,57.6,57.6,86.4,130.35,130.35,43.0,9.0,10.372222222222222,43.0,43.0,29.877777777777776,18.0,18.0
13,0,0,1,10,203.5990997628478,107.21135884599792,143.0250238838509,171.45739539739503,119.9888879425056,202.7345290837004,196.59460855451977,169.02745110231572,62.56666666666667,50.13333333333333,6.983333333333333,62.56666666666667,62.56666666666667,87.61666666666666,132.82777777777778,132.82777777777778,38.0,9.088888888888889,10.405555555555557,38.0,38.0,29.91111111111111,18.0,18.0
13,0,0,1,10,208.74337036182072,110.1871217601552,137.95034606201747,170.17564373232247,120.40193713650568,202.9425726893224,197.23610580604984,173.23328262532928,48.977777777777774,48.87777777777778,6.783333333333333,48.977777777777774,48.977777777777774,85.18333333333334,128.87777777777777,128.87777777777777,38.0,9.016666666666667,10.672222222222222,38.0,38.0,29.683333333333334,18.0,18.0
16,1,0,0,1,223.78264601439727,117.11676564846124,156.78522737272093,173.23779461013737,123.26557228455913,223.9400765006875,227.3322491556343,191.86787301517148,54.65555555555556,43.93888888888889,2.95,54.65555555555556,54.65555555555556,89.68888888888888,128.86666666666667,128.86666666666667,36.0,9.0,9.772222222222222,36.0,36.0,29.86111111111111,17.316666666666666,17.316666666666666
16,1,0,0,1,232.0971490584834,119.69994218120608,149.42471970647887,176.06629139645602,129.49396961525306,237.33708229153268,233.6218801245185,204.8151091105932,44.09444444444444,42.9,2.95,44.09444444444444,44.09444444444444,93.86666666666666,124.62777777777778,124.62777777777778,34.0,9.0,10.0,34.0,34.0,28.75555555555556,16.755555555555556,16.755555555555556
16,1,0,0,1,231.2115820486333,113.31665139247416,145.127033300735,166.01172823524388,128.2741708814644,236.9302783728004,234.4813733457621,196.79419257059303,54.077777777777776,44.24444444444445,3.1,54.077777777777776,54.077777777777776,96.97222222222224,128.5611111111111,128.5611111111111,34.0,8.688888888888888,9.616666666666667,34.0,34.0,29.316666666666663,16.772222222222222,16.772222222222222
16,1,0,0,1,231.8997710746102,120.050652433831,138.45200802362456,175.96103271488153,127.84467242259998,227.00743198786225,222.82764721649943,191.70712473933355,59.66666666666666,44.98333333333333,2.783333333333333,59.66666666666666,59.66666666666666,91.09444444444443,130.0,130.0,36.31666666666667,9.0,9.77777777777778,36.31666666666667,36.31666666666667,30.0,17.283333333333335,17.283333333333335
16,1,0,0,1,249.2231952277744,115.22158180080612,146.53518745144095,168.61789331854234,134.39956456450398,245.35113997255152,243.76790697348133,204.17974301591727,45.53333333333333,44.0,2.933333333333333,45.53333333333333,45.53333333333333,88.98333333333333,127.76666666666668,127.76666666666668,36.0,9.0,10.0,36.0,36.0,29.65,17.0,17.0
16,1,0,0,5,247.71167120948564,131.95031101849816,153.49502372723003,188.30645571153244,134.17112849309203,241.69525481444683,235.14290303908555,206.7055009008496,40.95555555555556,42.45,2.8666666666666667,40.95555555555556,40.95555555555556,86.4,123.77777777777776,123.77777777777776,38.0,9.377777777777778,10.377777777777778,38.0,38.0,30.316666666666663,18.0,18.0
16,1,0,0,5,235.3298529382188,117.910149839877,145.12386286556296,178.37256918665256,130.09564885683213,237.8993161392766,233.13901982886708,197.3193417595268,53.78333333333333,44.19444444444444,2.888888888888889,53.78333333333333,53.78333333333333,91.78888888888888,131.10555555555555,131.10555555555555,41.0,8.894444444444444,10.0,41.0,41.0,29.73333333333333,17.416666666666668,17.416666666666668
16,1,0,0,5,238.01783830591805,129.61345622560148,159.7340828132375,183.2017923780444,130.61908510326248,239.80955229292024,226.67531351524664,207.23430790105155,43.23333333333333,42.68333333333333,3.05,43.23333333333333,43.23333333333333,88.41666666666667,125.73333333333332,125.73333333333332,41.0,9.0,9.633333333333333,41.0,41.0,29.683333333333334,17.316666666666666,17.316666666666666
16,1,0,0,5,240.20017363968824,119.8398747281073,147.1468455950214,182.04911705937417,127.93772228280112,240.7179779881021,231.27994652100367,200.96298398076368,48.53888888888889,44.3,3.0166666666666666,48.53888888888889,48.53888888888889,91.16111111111113,129.71666666666667,129.71666666666667,38.0,9.355555555555556,10.366666666666667,38.0,38.0,30.011111111111116,17.683333333333334,17.683333333333334
16,1,0,0,5,230.35271835116995,120.62231442621814,139.7389908384877,177.6597440675914,131.76489263602548,239.3817773853511,230.1901200026408,199.25603779221555,53.23888888888889,44.55,2.855555555555556,53.23888888888889,53.23888888888889,92.24444444444444,130.83333333333334,130.83333333333334,38.0,9.094444444444443,10.27777777777778,38.0,38.0,29.72222222222222,17.905555555555555,17.905555555555555
16,1,0,0,10,229.5236874815704,124.23836453487353,151.68272608893884,182.0308207912106,134.7206160789319,235.32710209347883,226.56455418622795,202.4237568137281,43.48333333333333,43.9,3.1,43.48333333333333,43.48333333333333,88.58333333333333,128.3,128.3,38.0,9.616666666666667,10.3,38.0,38.0,29.7,17.633333333333333,17.633333333333333
16,1,0,0,10,239.28618457505303,119.12163962209296,145.35962805840902,180.51108073827623,128.23300143947105,234.11510383333749,232.15532317233692,197.2504695830886,61.422222222222224,44.91666666666666,3.1666666666666665,61.422222222222224,61.422222222222224,93.57222222222222,133.15555555555557,133.15555555555557,43.0,9.0,10.27777777777778,43.0,43.0,30.0,17.961111111111112,17.961111111111112
16,1,0,0,10,234.4665106619224,116.36979902836892,155.87579254901294,176.45281831058278,124.75055460437734,229.34542176065136,228.7316390419706,192.7034984264584,59.41666666666666,44.888888888888886,3.0,59.41666666666666,59.41666666666666,92.73333333333332,132.66666666666666,132.66666666666666,43.0,9.016666666666667,10.65,43.0,43.0,29.98333333333333,18.355555555555554,18.355555555555554
16,1,0,0,10,242.9262581489249,124.2904168192752,170.9481006737567,183.2369733198899,130.86236806191803,235.2036239132091,232.36304004471447,200.24734475825687,50.59444444444444,44.56666666666667,2.933333333333333,50.59444444444444,50.59444444444444,90.62777777777778,130.32777777777778,130.32777777777778,38.0,9.0,10.372222222222222,38.0,38.0,29.5,18.0,18.0
16,1,0,0,10,250.268091120684,128.97105318630335,168.851526219752,188.00415061472532,140.803356537238,241.807389736708,228.0697477147297,200.61804258237183,42.36111111111112,43.172222222222224,3.1,42.36111111111112,42.36111111111112,87.93333333333334,126.71111111111112,126.71111111111112,38.0,9.366666666666667,10.511111111111113,38.0,38.0,29.80555555555556,17.683333333333334,17.683333333333334
16,0,1,0,1,255.2914154324069,128.3374494156568,156.89690402176038,196.8462518700399,138.59490865327996,246.9174929568944,245.5142324568857,210.0192758284759,63.56666666666667,46.81666666666667,5.583333333333333,63.56666666666667,63.56666666666667,88.81666666666666,131.13333333333333,131.13333333333333,36.0,9.0,10.3,36.0,36.0,29.7,17.4,17.4
16,0,1,0,1,257.3366264287269,126.1480442507918,156.34685108371366,198.32387358435287,144.84383256265062,259.1048015160532,253.73605698544029,218.2053237936817,59.27777777777778,46.29444444444445,5.761111111111111,59.27777777777778,59.27777777777778,92.85555555555555,129.08333333333334,129.08333333333334,34.31666666666667,8.0,9.683333333333334,34.31666666666667,34.31666666666667,29.544444444444444,17.316666666666666,17.316666666666666
16,0,1,0,1,260.6148415652856,124.2925871989238,152.70138932745758,191.8645504087908,135.24446993332992,253.042103456778,251.64010591414373,215.49090864036413,67.79444444444445,47.227777777777774,5.688888888888889,67.79444444444445,67.79444444444445,96.36111111111111,132.23333333333332,132.23333333333332,34.31666666666667,8.683333333333334,10.0,34.31666666666667,34.31666666666667,29.122222222222224,17.0,17.0
16,0,1,0,1,251.8766773983956,127.68728220445286,156.7908289926957,194.99002434977228,140.09811658431684,252.6107538035509,252.0269009246332,209.73197218012524,49.855555555555554,46.67777777777778,5.655555555555556,49.855555555555554,49.855555555555554,88.7,130.6,130.6,36.0,9.438888888888888,10.0,36.0,36.0,29.43888888888889,17.755555555555556,17.755555555555556
16,0,1,0,1,260.4048309959448,128.89548370904836,163.76413421036915,200.99477494604383,139.4110915904066,257.84422015561813,240.93658773215657,214.55353142697504,47.65,46.105555555555554,5.372222222222222,47.65,47.65,86.37777777777778,127.77222222222224,127.77222222222224,36.0,9.0,10.194444444444445,36.0,36.0,29.80555555555556,17.488888888888887,17.488888888888887
16,0,1,0,5,267.95206862557416,135.7860004190223,162.26353131310856,203.49308375916752,143.34807677002948,260.5819438043161,250.9669191439764,216.61244269755724,48.85,45.827777777777776,5.4944444444444445,48.85,48.85,87.57222222222222,129.0,129.0,38.0,9.855555555555556,10.683333333333334,38.0,38.0,29.77777777777778,17.77777777777778,17.77777777777778
16,0,1,0,5,259.0428388427028,128.70434535542603,161.4262156325038,204.0389379952185,140.83859662699803,253.8819886299546,251.6322119805508,211.1364879726964,68.48333333333333,47.172222222222224,5.605555555555555,68.48333333333333,68.48333333333333,91.04444444444444,133.44444444444446,133.44444444444446,41.0,8.78888888888889,10.0,41.0,41.0,29.83888888888889,17.68888888888889,17.68888888888889
16,0,1,0,5,269.4994994047961,135.71877358498057,164.44612607617208,204.62508590787127,146.557826176451,259.28515666349057,257.2617454620304,221.10477571031592,46.90555555555556,45.46666666666667,5.888888888888889,46.90555555555556,46.90555555555556,86.46111111111111,127.77222222222224,127.77222222222224,41.0,8.472222222222221,10.21111111111111,41.0,41.0,29.788888888888888,17.633333333333333,17.633333333333333
16,0,1,0,5,266.62451912882506,135.79612824308532,174.7821417002856,205.57094891388624,146.90076703758916,257.9191656886021,256.6476500819599,220.0209478433996,51.91111111111111,46.06111111111111,5.65,51.91111111111111,51.91111111111111,85.96111111111111,128.15,128.15,38.0,9.805555555555555,10.805555555555555,38.0,38.0,29.82777777777778,18.0,18.0
16,0,1,0,5,261.1788132633986,133.38061548287075,161.74549334996058,204.9274902173293,142.83363414872443,258.8166781196249,246.875359721206,214.6078532677649,57.516666666666666,46.63333333333333,5.6,57.516666666666666,57.516666666666666,89.55,131.03333333333333,131.03333333333333,38.0,9.116666666666667,10.683333333333334,38.0,38.0,30.2,18.316666666666663,18.316666666666663
16,0,1,0,10,261.58518250899346,129.8471839531429,162.63131431475077,204.50743736861932,142.21043211594557,246.6012222551337,241.0347006828961,209.9023865202957,61.78888888888889,47.36666666666667,5.722222222222222,61.78888888888889,61.78888888888889,90.72222222222224,133.31666666666666,133.31666666666666,38.0,9.0,10.46111111111111,38.0,38.0,29.39444444444445,18.0,18.0
16,0,1,0,10,264.42056885043587,138.97943134455014,172.49192653829664,207.66051871470967,147.1123787752075,249.89450076746772,254.96377932754632,223.3782635447737,47.06111111111111,45.30555555555556,5.211111111111111,47.06111111111111,47.06111111111111,87.63888888888889,128.75555555555556,128.75555555555556,43.0,9.0,10.172222222222222,43.0,43.0,30.0,18.0,18.0
16,0,1,0,10,267.1378182493521,131.8977359186985,166.0063075734841,207.6266395895955,145.4364031169098,250.5225534172916,243.4545859470999,216.87955175304492,58.13333333333333,46.516666666666666,5.783333333333333,58.13333333333333,58.13333333333333,89.87777777777778,132.30555555555554,132.30555555555554,43.0,9.0,10.0,43.0,43.0,29.772222222222226,18.0,18.0
16,0,1,0,10,263.2288115896409,133.68153617704675,163.50024727005538,207.4024170502082,140.25497030149543,251.4355632767267,245.37458592861967,217.14333282597408,55.02222222222223,46.083333333333336,5.472222222222222,55.02222222222223,55.02222222222223,88.15555555555555,130.30555555555554,130.30555555555554,38.0,9.372222222222222,10.094444444444443,38.0,38.0,29.872222222222224,17.866666666666667,17.866666666666667
16,0,1,0,10,259.9610020866997,133.37650814190704,160.13194223785953,206.4305137346156,147.9398673254998,249.8596927043,246.0071596972601,217.35694999399087,58.12777777777778,46.30555555555556,5.5,58.12777777777778,58.12777777777778,88.69444444444444,130.8,130.8,38.0,9.683333333333334,10.988888888888887,38.0,38.0,29.961111111111112,18.316666666666663,18.316666666666663
16,0,0,1,1,251.62190613659703,128.73468934595712,167.1248865699955,201.7704052266521,141.30703838243176,239.0582111454074,235.7598551075297,204.10507935354167,54.888888888888886,48.03888888888889,6.8,54.888888888888886,54.888888888888886,85.17777777777778,128.35555555555555,128.35555555555555,36.0,9.0,10.0,36.0,36.0,29.855555555555554,17.316666666666666,17.316666666666666
16,0,0,1,1,242.5176718837005,122.1832450906346,156.3371450466231,192.67359192067565,137.72195736149848,244.81729188739223,237.39509194684555,206.13705062582585,69.54444444444445,49.85,6.833333333333333,69.54444444444445,69.54444444444445,94.85555555555555,132.07777777777778,132.07777777777778,34.65,8.683333333333334,9.688888888888888,34.65,34.65,29.35,16.705555555555556,16.705555555555556
16,0,0,1,1,258.24116905755614,127.12129538622996,170.41418248141014,199.6268419823696,141.14755599190363,254.47272609261285,247.23781681087576,209.80017864625296,52.61666666666667,48.388888888888886,7.3,52.61666666666667,52.61666666666667,90.74444444444444,127.63333333333334,127.63333333333334,34.31666666666667,9.0,10.0,34.31666666666667,34.31666666666667,29.405555555555555,16.683333333333334,16.683333333333334
16,0,0,1,1,249.92713260399,126.05166365652832,159.24687058208454,201.2598021039964,143.83115832930682,242.4740651133042,235.9883126453207,206.98519573940024,62.25,48.66666666666666,6.983333333333333,62.25,62.25,87.02222222222223,130.48888888888888,130.48888888888888,36.0,9.088888888888889,10.088888888888889,36.0,36.0,29.316666666666663,17.72222222222222,17.72222222222222
16,0,0,1,1,251.39183329517385,128.7595088301411,160.30773508709635,200.53598932565768,139.13921498586748,245.43250828816272,237.0662041692802,202.59664199815373,54.5,48.81666666666667,6.783333333333333,54.5,54.5,86.66666666666667,130.30555555555554,130.30555555555554,36.0,9.0,10.022222222222222,36.0,36.0,29.961111111111112,17.31111111111111,17.31111111111111
16,0,0,1,5,262.74417010304046,132.60303629355687,168.75663366797548,208.33789356597748,150.48474873511972,253.765024139216,256.2537528250951,216.1769124881244,50.1,47.96666666666667,6.866666666666666,50.1,50.1,85.35,128.31666666666666,128.31666666666666,38.0,9.0,10.366666666666667,38.0,38.0,29.933333333333334,18.0,18.0
16,0,0,1,5,253.27097313697723,130.7362698280322,165.63107366803587,206.8040032474493,145.26213013522846,254.43481264209672,249.09971593670213,212.22881132310343,53.19444444444444,48.12777777777778,6.972222222222222,53.19444444444444,53.19444444444444,87.08333333333333,129.80555555555554,129.80555555555554,41.0,9.0,9.683333333333334,41.0,41.0,29.944444444444443,18.0,18.0
16,0,0,1,5,257.42142429219257,127.6293770275624,157.965265028322,204.0030878479353,146.0124862127322,250.54508930851523,248.94394960096545,209.92038357690203,63.21666666666667,49.62222222222222,7.15,63.21666666666667,63.21666666666667,90.04444444444445,132.77777777777777,132.77777777777777,41.0,9.0,10.0,41.0,41.0,29.89444444444445,18.0,18.0
16,0,0,1,5,249.9353144753589,129.94518416470265,168.12373853704753,204.3183157524425,146.9789415631468,259.75714285763013,255.16579394342187,210.74899852394825,61.70555555555556,49.083333333333336,7.0,61.70555555555556,61.70555555555556,87.28333333333333,131.64444444444445,131.64444444444445,38.0,9.016666666666667,11.0,38.0,38.0,29.98333333333333,17.683333333333334,17.683333333333334
16,0,0,1,5,248.84274490949497,131.5725602582507,165.8359434378102,204.88489869345648,145.3964323551165,244.1520129117834,246.23772501032,207.6480168876387,57.85,49.25,7.183333333333334,57.85,57.85,87.79444444444445,131.8,131.8,38.0,9.633333333333333,10.911111111111111,38.0,38.0,29.72222222222222,17.683333333333334,17.683333333333334
16,0,0,1,10,265.03178231148866,133.97378243009052,169.47573554713648,211.41741587913944,145.66379030584065,249.3882039109141,241.45467927360576,213.0763198759152,48.388888888888886,47.87777777777778,6.938888888888889,48.388888888888886,48.388888888888886,84.01666666666667,127.73333333333332,127.73333333333332,38.0,9.616666666666667,10.622222222222222,38.0,38.0,29.31111111111111,17.694444444444443,17.694444444444443
16,0,0,1,10,261.8399689365454,129.39096626008083,159.81583355802715,206.4019491697099,147.37633104686486,245.5384709055278,238.3879495540945,211.61248193001188,54.766666666666666,48.91666666666666,6.866666666666666,54.766666666666666,54.766666666666666,86.63333333333334,132.08333333333334,132.08333333333334,43.0,9.0,10.066666666666666,43.0,43.0,30.0,18.316666666666663,18.316666666666663
16,0,0,1,10,256.32869783778136,127.02455944284516,159.24078045342074,204.64050076307623,146.17491430250854,248.07384132900927,242.37477210426889,210.38059608683355,67.7,49.63333333333333,7.0,67.7,67.7,89.71111111111111,133.52777777777777,133.52777777777777,43.0,9.0,10.688888888888888,43.0,43.0,29.877777777777776,18.0,18.0
16,0,0,1,10,264.7948419056643,128.8770495414072,162.8031886318898,205.3885465172276,151.04216864326133,242.54141219406355,235.4776394260828,208.0186151379456,60.41666666666666,49.5,7.116666666666666,60.41666666666666,60.41666666666666,88.13333333333334,131.9,131.9,38.0,9.366666666666667,10.683333333333334,38.0,38.0,29.75,18.0,18.0
16,0,0,1,10,267.8128346676914,130.39910589656552,168.09375247949438,203.9436206509596,152.02871648031007,256.4434307508823,245.58337546876683,212.6606829235834,57.42777777777778,48.52777777777778,6.761111111111111,57.42777777777778,57.42777777777778,87.2388888888889,130.63333333333333,130.63333333333333,38.0,9.0,10.372222222222222,38.0,38.0,29.48333333333333,18.0,18.0
19,1,0,0,1,277.5563145857992,133.0474182986741,163.87758679095666,201.2936122978493,140.52950840519384,264.536488868789,267.8767226760837,224.64490422220263,60.8,44.66666666666666,3.1,60.8,60.8,91.0,131.41666666666666,131.41666666666666,36.0,9.0,9.933333333333334,36.0,36.0,29.7,17.016666666666666,17.016666666666666
19,1,0,0,1,278.48446751176243,132.2491920526639,154.0781311551304,199.39577497208884,144.4406812099873,275.7943105062555,278.3823864978104,235.4064524075286,58.23333333333333,44.53333333333333,2.938888888888889,58.23333333333333,58.23333333333333,96.51666666666668,129.53333333333333,129.53333333333333,34.87777777777778,9.0,10.0,34.87777777777778,34.87777777777778,29.75,18.0,18.0
19,1,0,0,1,272.9863126570367,132.14697116512082,171.0041483869039,198.5495541316153,147.796941824851,276.6751528387309,274.9687964427702,236.6272703578164,54.35,44.21666666666667,3.1,54.35,54.35,96.78333333333332,128.55,128.55,34.63333333333333,8.683333333333334,9.983333333333333,34.63333333333333,34.63333333333333,29.383333333333333,17.016666666666666,17.016666666666666
19,1,0,0,1,269.3300113523159,136.7584773710298,155.99558316012386,204.09709085141048,146.22461050634072,268.9552097081409,264.771089745658,232.81001744485783,40.48333333333333,43.61666666666667,2.933333333333333,40.48333333333333,40.48333333333333,89.35,127.66666666666669,127.66666666666669,36.0,9.25,10.0,36.0,36.0,29.75,18.0,18.0
19,1,0,0,1,279.76594770308026,137.8350715233823,157.64363445485063,206.03680565770784,148.09756017479634,282.37550129491063,273.024161539166,235.91950276342425,43.92777777777778,43.03888888888889,2.7777777777777777,43.92777777777778,43.92777777777778,87.3,125.96111111111112,125.96111111111112,36.0,9.0,10.0,36.0,36.0,29.8,17.483333333333334,17.483333333333334
19,1,0,0,5,278.9996766098971,142.20430190623478,170.56349877787832,209.120916490254,148.56900721382786,281.9348213406648,276.5568375862142,239.55512232208864,46.02222222222223,44.227777777777774,3.0,46.02222222222223,46.02222222222223,89.63333333333334,129.0,129.0,38.0,9.683333333333334,10.227777777777778,38.0,38.0,29.91111111111111,18.0,18.0
19,1,0,0,5,274.21678523888687,143.67985017934495,164.40216859999862,210.8381447534167,152.508416925519,289.1567370176873,280.6841291043803,239.22030227416963,51.98888888888889,43.6,2.8833333333333333,51.98888888888889,51.98888888888889,90.70555555555556,128.9111111111111,128.9111111111111,41.0,9.0,10.266666666666667,41.0,41.0,29.73333333333333,17.733333333333334,17.733333333333334
19,1,0,0,5,290.0393215400896,145.14988349311366,161.20998416483798,212.7958190121616,156.7488975051072,283.4132054318826,278.18784310003167,242.37187866360824,52.05,44.48333333333333,3.05,52.05,52.05,91.06666666666666,131.55,131.55,41.0,9.0,10.0,41.0,41.0,29.683333333333334,17.683333333333334,17.683333333333334
