,NUSER,LOAD_0,LOAD_1,LOAD_2,SR,REQ/s_s0,RES_TIME_s0,CPU_s0,MEM_s0,REQ/s_s1,RES_TIME_s1,CPU_s1,MEM_s1,REQ/s_s2,RES_TIME_s2,CPU_s2,MEM_s2,REQ/s_s3,RES_TIME_s3,CPU_s3,MEM_s3,REQ/s_s4,RES_TIME_s4,CPU_s4,MEM_s4,REQ/s_s5,RES_TIME_s5,CPU_s5,MEM_s5,REQ/s_s6,RES_TIME_s6,CPU_s6,MEM_s6,REQ/s_s7,RES_TIME_s7,CPU_s7,MEM_s7,REQ/s_s8,RES_TIME_s8,CPU_s8,MEM_s8,REQ/s_s9,RES_TIME_s9,CPU_s9,MEM_s9
152,4,0,1,0,1,42.94718737883326,6.060945951671479,72.35,112.62222222222222,3.544049900657456,7.052309962306227,38.47222222222222,136.0,3.722647690926808,4.774559827577862,45.69444444444444,136.3111111111111,3.5831181672788768,1.6047385981261737,15.272222222222222,63.0,3.4714945483605315,4.875253495270176,43.03333333333333,139.78333333333333,3.61660525295438,2.305329432102205,17.933333333333334,133.0,3.577536986332959,2.33761315609177,8.061111111111112,131.0,3.633348795792132,4.9575422933849485,10.883333333333333,133.78333333333333,3.460332186468697,1.6255366193652134,8.844444444444445,63.0,3.917989024033912,2.310823527031427,10.72222222222222,169.0
153,4,0,1,0,5,43.65088361156612,6.03866051611156,72.57222222222222,112.3,3.498990542630012,6.893433156322359,38.3,137.31666666666666,3.571537395985977,4.837492345320982,46.394444444444446,136.61666666666667,3.482248961086328,1.6114470865361978,15.205555555555556,63.0,3.744533738604048,4.708641442609721,43.21111111111111,139.0,3.62176214061703,2.3064801910442254,17.33888888888889,133.0,3.76685584732896,2.343794642957046,8.416666666666666,129.0,3.577117923167205,4.71671313727836,10.566666666666666,134.0,3.772436374510189,1.6121184275236384,9.316666666666666,63.0,3.493410015448784,2.3037828274556404,9.333333333333334,167.0
154,4,0,1,0,5,43.19155909099133,6.166795644144977,71.96111111111111,113.0,3.870492456474519,6.78389328219876,39.21111111111111,139.0,3.607231753935731,4.810958748436708,45.87777777777778,138.9111111111111,3.444794299177756,1.6220933317201591,14.95,63.0,3.937707954995061,4.766039295859362,44.66666666666666,140.9111111111111,3.5960291708489738,2.298731900313458,17.983333333333334,134.60555555555555,3.691251127086408,2.334195933270246,7.972222222222222,129.0,3.808878249497356,4.761101720616941,11.316666666666666,135.0,3.489604631524783,1.6205214638921024,9.488888888888887,63.0,3.584826587762217,2.3164668359427765,10.094444444444443,168.0
155,4,0,1,0,5,43.83901558773111,5.78828989363645,71.77222222222223,113.0,3.67887670663526,6.926226958972692,38.29444444444445,139.0,3.67887670663526,4.787376524316056,44.43333333333333,138.0,3.4887827734656565,1.5725065721400056,14.977777777777778,63.0,3.6229667262912586,4.861865913586303,43.45555555555556,140.0,3.6621037125320592,2.2744364824401746,17.622222222222224,134.0,3.7906966673232616,2.3206094527839305,8.144444444444444,129.0,3.72360469091046,4.70023658256817,10.572222222222225,135.0,3.4776007773968565,1.5823326189692275,8.977777777777778,63.0,3.589420738084858,2.2743507320880334,9.422222222222222,168.0
156,4,0,1,0,5,43.36334780303727,6.031015935567153,73.06111111111112,113.0,3.716539024232477,6.680630930830211,38.95555555555556,138.0,3.492987804729771,4.821684742397338,46.06111111111111,137.0,3.699772682769773,1.5936244954733148,15.505555555555556,63.0,3.582408292530853,4.697229427422964,43.977777777777774,139.69444444444446,3.671828780331935,2.302707018253847,17.977777777777778,133.38333333333333,3.599174633993556,2.32101644875702,7.95,129.0,3.750071707157882,4.806075797324545,10.411111111111111,134.0,3.811548292521126,1.611941900267716,9.333333333333334,63.0,3.599174633993556,2.29567223443991,9.8,167.07777777777778
157,4,0,1,0,5,43.68778262386229,6.016254717711729,74.6,113.0,3.380801801923342,6.925464694220803,38.41666666666666,138.15,3.5428567643295845,4.814291277632126,47.20555555555556,137.7722222222222,3.475799538506312,1.6344315192950387,15.633333333333333,63.0,3.5875615815451,4.766894331802416,43.327777777777776,140.0,3.839026178382373,2.292736772912988,18.08888888888889,134.0,3.738440339647464,2.3501437503862403,8.394444444444444,129.0,3.665795011672252,4.747346644801548,10.86111111111111,134.45555555555555,3.660206909520312,1.64954503205442,9.0,63.0,3.699323624583888,2.308708339886782,9.466666666666669,168.0
158,4,0,1,0,10,43.80529630473105,5.961490465218769,71.87777777777778,112.31111111111112,3.466244776406471,6.730865838967702,37.69444444444444,136.65,3.767657365659208,4.724977724445462,45.44444444444444,136.9611111111111,3.700676790269711,1.601630594252861,15.177777777777775,63.0,3.583460783338091,4.604550261688004,42.28333333333333,139.34444444444443,3.5555522102591337,2.3159061177479208,17.155555555555555,135.65,3.823474511817122,2.300607378114311,8.38888888888889,130.0,3.5667156394907167,4.778662026590222,10.377777777777778,132.0,3.5388070664117595,1.6200612381644333,9.077777777777778,63.0,3.61695107103284,2.310398279312856,9.727777777777778,169.03333333333333
159,4,0,1,0,10,43.20947366044,6.118064779038649,72.68333333333334,113.94444444444444,3.651504816375211,6.959511444955298,38.41111111111111,138.0,3.573338046605711,4.766701529695183,45.94444444444444,138.32777777777778,3.7408382675403535,1.5968274805983576,15.15,63.0,3.830171718705496,4.78375786879413,44.09444444444444,140.0,3.45050455125364,2.277698150479574,17.705555555555556,138.0,3.5677547059078893,2.364037492947082,7.933333333333334,130.0,3.7408382675403535,4.814852288030518,10.75,133.0,3.5510046838144254,1.5953726100827983,9.177777777777775,63.0,3.897171807079353,2.35384874928804,10.122222222222222,171.0
160,4,0,1,0,10,43.62865948784973,6.111781608339122,72.32222222222222,113.0,3.844991863280694,6.98734613351666,39.583333333333336,137.5611111111111,3.688736751275093,4.870390413013222,45.81666666666667,137.87222222222223,3.7557032278489215,1.5892204041732565,15.016666666666667,63.0,3.565964877556405,4.767970103313931,44.43888888888889,140.0,3.459934622981176,2.289794232237616,17.522222222222222,137.0,3.716639449847521,2.3162945540630484,8.416666666666666,130.0,3.4543540832666904,4.829807453968306,10.105555555555556,132.25555555555556,3.565964877556405,1.6328352707410296,9.28888888888889,63.0,3.320421130119032,2.2982285697383174,9.28888888888889,170.25555555555556
161,4,0,1,0,10,43.26142981128069,5.827464445963055,71.5,112.62222222222222,3.5469345293948664,6.730512844106261,38.22222222222222,137.0,3.625134660751604,4.83002413714212,43.95,137.3111111111111,3.630720384419942,1.600907575376858,14.727777777777778,63.0,3.77594919979674,4.650582729297946,42.28333333333333,140.0,3.764777752460063,2.290384253703683,17.22222222222222,136.10555555555555,3.7424348577867095,2.329960719404215,8.072222222222223,130.0,3.921178015173538,4.810872118229296,11.188888888888888,132.0,3.748020581455048,1.6176066959850457,9.11111111111111,63.0,3.463148674369791,2.309017380621885,9.838888888888889,170.0
162,4,0,1,0,10,43.95909161405338,6.087107176841076,72.68888888888888,112.8,3.54931855611755,6.894121647798423,38.28888888888889,137.0,3.621867520314922,4.791773614801821,46.95555555555556,137.0,3.54931855611755,1.562535792458415,15.133333333333333,63.0,3.593964072546702,4.735890180108134,43.75555555555555,140.0,3.616286830761278,2.266754217588989,17.711111111111112,137.0,3.42096269638374,2.3145612773170017,8.244444444444444,130.0,3.5883833829930585,4.715247581646637,10.644444444444444,132.0,3.5828026934394144,1.5752081853450624,8.866666666666667,63.0,3.538157177010263,2.2634597192491444,9.977777777777778,170.0
163,4,0,0,1,1,11.04462398849398,6.1692320567480765,20.95555555555556,111.0,7.363082658995986,7.037869446844041,24.738888888888887,133.0,7.363082658995986,4.937710078267025,28.47222222222222,134.3111111111111,7.363082658995986,1.5535603229831654,13.127777777777778,62.0,7.363082658995986,4.720902979488667,39.20555555555556,136.0,7.363082658995986,2.26182958969542,20.383333333333333,130.87777777777777,7.363082658995986,2.317942784949472,11.988888888888887,126.83333333333331,7.363082658995986,4.872749337330077,17.17222222222222,131.0,7.363082658995986,1.6300421892962336,11.416666666666666,62.0,7.363082658995986,2.22666770364924,16.6,165.0
164,4,0,0,1,1,11.022465895427676,5.960089829345116,20.883333333333333,111.31111111111112,7.35017092874848,6.845150536061179,24.294444444444444,135.0,7.35017092874848,4.850904389456081,28.272222222222226,135.0,7.35017092874848,1.5530140273240152,12.927777777777775,63.0,7.344589933358391,4.702433422486376,38.52222222222223,139.0,7.344589933358391,2.22470010409688,20.627777777777776,132.25,7.344589933358391,2.2884710896198714,11.5,130.0,7.344589933358391,4.813093173281873,16.961111111111112,133.0,7.344589933358391,1.6115310015340645,11.25,63.0,7.344589933358391,2.181957012244781,16.65,168.0
165,4,0,0,1,1,11.02479890195474,6.330354223201621,21.30555555555556,111.0,7.349865934636493,7.1083737268021165,25.25,135.0,7.349865934636493,4.982953564686882,29.372222222222224,135.0,7.349865934636493,1.6075419809132718,13.366666666666667,62.17777777777778,7.349865934636493,4.80159925039708,39.98333333333333,138.48333333333332,7.349865934636493,2.3255894596482816,20.822222222222223,132.0,7.349865934636493,2.333159263292075,11.78888888888889,129.48333333333332,7.349865934636493,4.958969042634903,17.488888888888887,133.0,7.349865934636493,1.6603252389031031,11.483333333333333,63.0,7.349865934636493,2.2622923051417336,16.7,167.0
166,4,0,0,1,1,11.031662048325837,6.190687472315589,20.8,111.0,7.3544413655505565,7.127796151423493,24.32777777777778,133.67222222222222,7.3544413655505565,4.937301252654226,28.77777777777778,134.30555555555554,7.3544413655505565,1.580203569273827,13.122222222222222,62.0,7.3544413655505565,4.889544023611978,39.02777777777778,137.33333333333334,7.3544413655505565,2.2711127481280324,20.488888888888887,131.64444444444445,7.3544413655505565,2.3372876674210694,11.555555555555555,128.64444444444445,7.3544413655505565,4.944662694060268,17.3,131.95,7.3544413655505565,1.6369370723194296,11.25,62.02777777777778,7.3544413655505565,2.2470860205300527,16.655555555555555,165.95
167,4,0,0,1,1,11.051490472032622,6.180989099291547,20.944444444444443,111.0,7.367660314688415,6.901434656516623,23.91111111111111,135.0,7.367660314688415,4.884061730258081,28.82777777777778,134.1,7.367660314688415,1.5395757508096202,13.27777777777778,62.0,7.367660314688415,4.639871586616519,37.62777777777778,138.0,7.367660314688415,2.2524887044627406,19.82777777777778,132.0,7.367660314688415,2.276446884561361,11.53888888888889,129.0,7.367660314688415,4.828807908829468,17.266666666666666,132.71666666666667,7.367660314688415,1.586411873143812,10.822222222222225,63.0,7.367660314688415,2.214563126895014,16.55,166.71666666666667
168,4,0,0,1,5,11.112468026782835,6.454564632989441,21.1,111.0,7.408312017855223,7.1566896357530085,25.416666666666668,133.56666666666666,7.408312017855223,4.958880632727097,29.177777777777777,134.0,7.408312017855223,1.6153272028654315,13.644444444444444,63.0,7.408312017855223,4.923630156866364,40.06666666666667,135.56666666666666,7.408312017855223,2.317723820528769,21.1,131.56666666666666,7.408312017855223,2.3428569147914984,12.205555555555556,127.56666666666666,7.408312017855223,4.810555663631929,17.08888888888889,130.25,7.408312017855223,1.668808245852358,11.63888888888889,62.0,7.408312017855223,2.2612694140286047,17.08888888888889,165.0
169,4,0,0,1,5,11.121763992095742,6.3748515998974975,21.68888888888889,112.0,7.4145093280638275,7.257381135543874,25.344444444444445,137.0,7.4145093280638275,4.919972847123534,29.47222222222222,136.0,7.4145093280638275,1.5987649246859204,13.6,63.0,7.4145093280638275,4.927338409625446,38.79444444444445,138.23888888888888,7.4145093280638275,2.29612938857254,20.594444444444445,133.0,7.4145093280638275,2.351741665651285,12.2,128.54444444444445,7.4145093280638275,4.778152056469233,16.944444444444443,134.0,7.4145093280638275,1.6447967778718926,11.344444444444443,63.0,7.4145093280638275,2.278992704060488,16.944444444444443,167.0
170,4,0,0,1,5,11.119034757815736,6.303434590255175,21.58333333333333,112.0,7.412689838543823,6.998026025645659,25.00555555555556,136.47222222222223,7.412689838543823,4.981088187790413,29.383333333333333,136.0,7.412689838543823,1.6227143348341078,13.47222222222222,63.0,7.412689838543823,4.863415155342871,39.34444444444444,137.77777777777777,7.412689838543823,2.3045662526297805,20.95,133.0,7.412689838543823,2.337194197571354,11.911111111111111,128.0,7.412689838543823,4.766420898946502,17.055555555555557,133.1611111111111,7.412689838543823,1.660530856716444,11.444444444444445,63.0,7.412689838543823,2.2754920965392698,16.58888888888889,166.77777777777777
171,4,0,0,1,5,11.104675917579373,6.330343424613044,21.166666666666668,111.32222222222222,7.404977358104435,7.0969905184485365,24.605555555555554,134.94444444444446,7.404977358104435,4.960351443863667,29.03333333333333,134.63333333333333,7.399397118949872,1.6054782254828548,13.283333333333331,63.0,7.399397118949872,4.962126880099212,39.388888888888886,136.0,7.399397118949872,2.311235925346168,20.511111111111116,132.0,7.399397118949872,2.339500076157308,11.705555555555556,128.0,7.399397118949872,4.728613966803052,16.744444444444444,131.32222222222222,7.399397118949872,1.654328806934373,11.705555555555556,62.0,7.399397118949872,2.282100357453826,16.744444444444444,165.32222222222222
172,4,0,0,1,5,11.108114451223727,6.425115102567266,21.25,111.70555555555556,7.405409634149152,7.257146757920699,24.77777777777778,135.70555555555555,7.405409634149152,4.9692942187091,28.622222222222224,135.0888888888889,7.405409634149152,1.6183240761541378,13.088888888888889,63.0,7.405409634149152,4.83920563424685,39.07222222222222,136.70555555555555,7.405409634149152,2.3111222903462147,20.23333333333333,132.0888888888889,7.405409634149152,2.3312226840212964,11.894444444444444,128.0,7.405409634149152,4.756161327295942,16.616666666666667,132.4,7.405409634149152,1.6640312609336765,11.27777777777778,62.4,7.405409634149152,2.280092840134331,16.616666666666667,166.0888888888889
173,4,0,0,1,10,11.105370162812603,6.38856848894026,21.494444444444444,111.0,7.405440304548908,7.1513264227647095,25.038888888888888,133.0,7.399859716527394,5.00991810858456,29.216666666666665,134.0,7.399859716527394,1.6171495286439777,13.466666666666669,62.9,7.399859716527394,4.870138380846039,39.27222222222223,136.28333333333333,7.399859716527394,2.295234840124124,20.6,131.0,7.399859716527394,2.3456600090662745,12.28888888888889,127.9,7.399859716527394,4.774259345396146,17.033333333333335,129.5888888888889,7.399859716527394,1.6492238182345291,11.672222222222222,63.0,7.399859716527394,2.268853397448928,17.02777777777778,166.0
174,4,0,0,1,10,11.117597580646605,6.355649903463585,21.116666666666667,112.0,7.411731720431069,7.078200201363132,24.616666666666667,136.0,7.411731720431069,4.910643113120192,29.30555555555556,136.0,7.411731720431069,1.5876790045000964,13.53888888888889,63.0,7.411731720431069,4.906525515841221,39.227777777777774,139.0,7.411731720431069,2.2931409170554367,20.538888888888888,134.57777777777778,7.411731720431069,2.327220125187257,12.077777777777778,129.0,7.411731720431069,4.785503630470033,16.733333333333334,132.0,7.411731720431069,1.6476418928933152,11.5,63.0,7.411731720431069,2.2617789246042648,16.733333333333334,169.0
175,4,0,0,1,10,11.116666305826383,6.389386213856092,21.36111111111111,112.0,7.411110870550922,7.16770203840464,24.92222222222222,135.8111111111111,7.411110870550922,4.916566518062725,29.06111111111111,136.0,7.411110870550922,1.611873157386696,13.46111111111111,63.0,7.411110870550922,5.103309353169645,39.00555555555555,138.8111111111111,7.411110870550922,2.296347797433357,20.35,134.0,7.411110870550922,2.3269208930599574,12.144444444444444,129.0,7.411110870550922,4.824851376523488,17.1,132.0,7.411110870550922,1.6606039209291503,11.333333333333334,63.0,7.411110870550922,2.2942520768014854,17.1,168.19444444444446
176,4,0,0,1,10,11.10447675253591,6.424799440699544,21.116666666666667,111.66666666666669,7.3992644089761885,7.38044826093783,25.066666666666663,134.35555555555555,7.3992644089761885,4.960217125186911,29.016666666666666,134.9777777777778,7.3992644089761885,1.6193992760229283,13.522222222222222,63.0,7.3992644089761885,4.986091695317668,39.016666666666666,137.66666666666666,7.3992644089761885,2.292610488681216,20.55,132.05,7.3992644089761885,2.347282021114888,11.927777777777775,128.0,7.3992644089761885,4.802079468311166,16.855555555555554,131.0,7.3992644089761885,1.662037182499259,11.21111111111111,63.0,7.3992644089761885,2.2795987036269296,16.855555555555554,166.35555555555555
177,4,0,0,1,10,11.103406467344625,6.494566541978645,21.488888888888887,112.0,7.402270978229748,7.223405217956081,25.177777777777777,135.0,7.402270978229748,4.926813940438667,29.122222222222224,135.12222222222223,7.402270978229748,1.592811470598032,13.366666666666667,63.0,7.402270978229748,5.033620577666637,40.06666666666667,138.3111111111111,7.402270978229748,2.3029943989402986,20.75,133.0,7.402270978229748,2.330689768487032,11.88888888888889,128.73888888888888,7.402270978229748,4.746187340877614,16.75,131.12222222222223,7.402270978229748,1.6541567156913195,11.766666666666667,63.0,7.402270978229748,2.2690432239909333,17.055555555555557,167.42777777777778
178,5,1,0,0,1,11.96794095673742,6.262174351400455,22.961111111111112,114.0,9.655888900699486,6.963179213999839,30.43888888888889,140.0,9.96863024161283,4.814518175876771,36.24444444444445,141.0,8.527786206690639,1.601451141483772,16.405555555555555,62.0,9.61679623308532,4.799107599859956,49.43333333333333,142.0,10.02447690963307,2.312616261307923,26.766666666666666,136.53333333333333,10.71139092628202,2.306763713746132,15.477777777777778,131.8388888888889,8.93546688323839,4.716376928806767,19.366666666666667,136.0,7.913472858468,1.5983965243828433,12.822222222222225,62.0,8.963390217248511,2.284987980668593,19.58888888888889,135.0
179,5,1,0,0,1,11.710124468872324,6.264813317463057,22.81111111111111,114.0,10.057981073835998,6.814544847437034,30.58888888888889,140.0,10.141704556692568,4.801536564101319,36.4,142.0,8.22164601651522,1.589317395800852,15.95,62.0,9.69517931479086,4.646184150839627,48.76111111111111,143.0,10.175193949835196,2.2690678086235008,26.444444444444443,138.0,9.968676025455656,2.302011223922022,15.327777777777778,133.0,9.192838417651435,4.6727218275346765,19.80555555555556,136.0,7.7751207746135105,1.5671311721926893,12.322222222222225,62.0,9.176093721080123,2.259704808422563,20.316666666666663,136.0
180,5,1,0,0,1,12.21444946467778,6.28768630972316,23.31111111111111,114.0,9.78385224732424,7.005367958912147,30.15,140.0,9.526823576063869,4.869602598268092,34.83888888888889,142.0,8.481946151592346,1.615145281284784,15.844444444444443,62.0,9.264207324993484,4.844956872111828,48.30555555555556,142.75,10.549350681295357,2.3043648104087,26.75555555555556,137.44444444444446,10.62757679863547,2.333898249781065,15.97222222222222,133.0,8.856313998862891,4.753826041664133,19.41111111111111,136.0,7.906425431161509,1.618143964627023,12.52777777777778,62.0,9.007178653733112,2.32067564076724,19.72222222222222,135.75
181,5,1,0,0,1,11.991119380329748,6.222395843308989,22.85,114.0,9.865827699114588,6.913568449075386,30.75555555555556,140.0,10.10632123146262,4.846045987288498,36.20555555555556,141.0,8.467609487788824,1.6153266565059388,15.877777777777778,62.0,9.57499831115883,4.7311581390085085,48.67777777777778,142.0,10.12869272284383,2.294460271094409,26.5,137.0,10.609679787539894,2.309423657877036,15.894444444444444,132.0,9.054861136545645,4.701804100025945,19.822222222222223,136.0,7.824429110578973,1.5971699056267885,12.53888888888889,62.0,8.685731528755642,2.2883394649526654,19.52777777777778,135.0
182,5,1,0,0,1,12.487245202236965,6.306235191993292,23.677777777777777,114.0,9.73155501212827,7.115795933355888,30.216666666666665,140.0,10.150777657682331,4.885214585422021,36.38333333333333,141.06666666666666,8.462707804917978,1.5944978705929111,15.911111111111111,62.0,9.11110549670826,4.930295506701608,47.16111111111111,142.0,10.005447140556925,2.31954875078718,26.322222222222223,137.0,10.435849056659093,2.319573587084037,15.605555555555556,132.67777777777778,8.837213368279606,4.707882806415771,19.23333333333333,136.0,7.562776525795261,1.6162299349848908,12.15,62.0,9.468842154247724,2.299454014255528,20.9,135.3111111111111
183,5,1,0,0,5,12.51218928716746,6.315788313752063,24.15,126.0,9.938285109842962,7.13185249768777,30.78333333333333,151.0,9.804285760047328,4.912522723080037,36.9,155.0,8.698791124233335,1.6396950962916657,16.461111111111112,63.0,9.301788198313696,5.057361066032159,48.85,155.0,10.010868090982266,2.3570952024846155,26.52777777777778,148.0,10.636198390028564,2.336741558512461,16.044444444444444,141.3111111111111,8.849540392753426,4.7133427956571206,19.27777777777778,144.0,8.363792749744245,1.6459896769920936,12.627777777777778,63.0,9.201288685966968,2.328292107997133,20.105555555555554,144.0
184,5,1,0,0,5,11.980624176293652,6.522087905934761,23.17222222222222,126.0,9.720655479787396,7.4047884937028545,30.761111111111116,151.0,10.239611254540684,4.961551825535117,36.53888888888889,155.0,8.799927492321887,1.6219090525354034,16.33888888888889,63.0,9.787617515239434,4.983415792463646,50.44444444444444,155.0,9.703914970924387,2.3275134887954256,26.45555555555556,148.0,10.563261092558864,2.3436802557044576,16.272222222222222,141.0,8.95059207208897,4.746883266268566,20.066666666666663,144.0,7.443946274418133,1.6190577009273466,12.616666666666667,63.0,9.787617515239434,2.3171373512660938,21.127777777777776,144.0
185,5,1,0,0,5,12.057844390580955,6.270017528674577,22.9,126.0,10.260332402725831,7.040746301428955,31.216666666666665,151.0,9.696516530758853,4.851716254460416,34.80555555555556,155.0,8.395832390478592,1.601930913577544,15.955555555555556,63.0,10.003544975889389,4.917479883849702,50.53888888888889,155.0,10.048203658817464,2.323164266146907,26.961111111111112,148.0,10.84089528079084,2.319023281148919,15.65,141.0,9.026636286837688,4.776505448464673,19.877777777777776,144.0,7.770610829485506,1.6015128203957567,12.622222222222222,63.0,9.19968868318399,2.323190446103696,20.461111111111112,144.0
186,5,1,0,0,10,12.662815352675434,6.480537022002934,24.488888888888887,127.0,10.207267201429426,7.276315632630575,32.49444444444445,155.0,10.151459288901108,4.955669451942575,37.30555555555556,157.0,8.745099893187486,1.6212261212778996,16.705555555555556,63.0,9.331082974734828,5.026948891186924,50.29444444444445,162.0,10.134716915142612,2.3329785806244203,27.366666666666667,150.0,10.553276259105,2.3308038969619256,16.08888888888889,142.0,8.438156374281734,4.656616223617377,18.57777777777778,146.0,7.578714521345632,1.6396193269631465,12.588888888888889,63.0,9.236209523436688,2.3241487885188743,19.67222222222222,145.0
187,5,1,0,0,10,12.730352213397936,6.279525277659439,24.15,127.0,9.825664564882391,7.077669394405049,30.711111111111112,155.0,9.909453631666493,4.867683352252272,35.70555555555556,157.0,8.753164510045883,1.600972134832426,16.011111111111113,63.0,9.540781737816443,4.95380022713092,49.144444444444446,162.0,10.557422414796884,2.305277035900862,27.266666666666666,150.0,10.680313046080231,2.329303458605544,16.316666666666666,142.0,8.831367639044377,4.731632841848986,19.43888888888889,146.0,7.272890996860076,1.599707518759761,12.266666666666667,63.0,9.261484848536105,2.318156251867582,20.683333333333334,145.0
188,5,0,1,0,1,53.911955916362736,5.877879305662917,88.81666666666666,113.47222222222224,4.323920099953143,6.856995703762101,47.16666666666666,139.1611111111111,4.765821377956116,4.856008282867335,56.7,139.3111111111111,4.681916072006184,1.5687912998462408,18.47222222222222,62.0,4.396638031776417,4.735367866397395,53.40555555555556,141.0,4.24560848106654,2.305877351793005,20.966666666666665,136.0,4.6483539496262125,2.308431197352865,10.05,131.0,4.446981215346376,4.752456719500017,12.244444444444444,136.0,4.6483539496262125,1.5957659217766975,11.13888888888889,62.0,4.491730711853006,2.293256210477162,11.61111111111111,134.0
189,5,0,1,0,1,53.887549425048014,5.9650552227783065,90.10555555555555,114.0,4.502266490783528,6.797829604266569,47.638888888888886,140.0,4.37937584215172,4.842033381397433,57.49444444444445,141.0,4.45199304361597,1.590794619798562,18.544444444444444,62.15,4.54136806080274,4.756812548593774,53.47222222222222,142.0,4.357032087855028,2.2866103781943354,21.622222222222224,136.0,4.563711815099433,2.3199247821189672,10.238888888888887,131.0,4.641914955137857,4.765513474136224,13.15,136.0,4.731289972324626,1.5876600636981817,11.0,62.30555555555556,4.3737899035775465,2.30931547631484,11.772222222222222,135.0
190,5,0,1,0,1,54.34491710926481,5.968491816983682,90.79444444444444,114.0,4.398048134137894,6.835386361695219,47.6,140.0,4.425954530928109,4.820702576333932,57.93333333333333,141.0,4.392466854779851,1.5814524408776334,18.744444444444444,62.0,4.610136749743528,4.709228704628587,54.54444444444445,141.07777777777778,4.537580118088969,2.2741496002547934,22.216666666666665,136.0,4.386885575421808,2.3088519478490364,9.95,131.0,4.386885575421808,4.751419236656596,12.416666666666666,136.0,4.425954530928109,1.610711902924136,10.8,62.0,4.4036294134959375,2.295759115300256,11.8,135.0
191,5,0,1,0,1,53.34608874680742,6.088098267308766,88.96666666666667,113.2388888888889,4.702900923967317,6.933073807605261,47.833333333333336,140.0,4.323094198516275,4.813649087861405,54.83888888888889,139.23888888888888,4.786681819287399,1.6199881645358143,18.822222222222223,62.0,4.423631272900375,4.705041766422742,54.58888888888889,141.0,4.574436884476524,2.324958820484829,22.16111111111111,136.0,4.764340247202044,2.3503611664317123,9.944444444444445,131.0,4.613534635625896,4.728733400699229,12.672222222222222,136.0,4.323094198516275,1.6188463359303429,11.344444444444443,62.0,4.44597284498573,2.2993774346790605,11.272222222222222,134.23888888888888
192,5,0,1,0,1,54.25899953057084,6.060897631349808,90.12777777777778,114.0,4.414613107249695,6.781765079635005,47.26111111111111,140.0,4.53181522514128,4.846504532008399,56.888888888888886,140.31666666666666,4.649017343032865,1.5753336230853925,18.70555555555556,62.0,4.470423639579021,4.775032292127207,53.16666666666666,141.0,4.3253162555227735,2.2974648154758466,21.488888888888887,136.0,4.5039099589766165,2.3123452280090104,9.688888888888888,131.0,4.414613107249695,4.777595011394736,12.78888888888889,136.0,4.42577521371556,1.6196255901182326,11.25,62.0,4.353221521687436,2.299382366686004,11.555555555555555,134.62222222222223
193,5,0,1,0,5,54.46144202824056,6.097957118346442,92.50555555555556,125.86111111111111,4.545433590791327,6.830367820770182,49.38333333333333,151.0,4.489592883287749,4.774390634320389,57.20555555555556,155.0,4.461672529535959,1.5957658060995228,18.794444444444444,63.0,4.819053057558865,4.791726004444605,55.50555555555555,154.86111111111111,4.232725628771285,2.327474853645357,21.855555555555554,148.0,4.495176954038106,2.3281656656944287,9.77777777777778,141.0,4.534265449290611,4.765534566444679,13.077777777777778,144.0,4.389079609781306,1.5966329886629862,11.427777777777775,63.0,4.673867218049559,2.3106755329422004,12.216666666666669,144.0
194,5,0,1,0,5,54.39726285994014,6.112354995565315,91.0,126.0,4.481481694524668,7.008049359886094,47.93333333333333,151.0,4.358701374126731,4.807951773274836,56.24444444444445,155.3111111111111,4.470319847215764,1.5822608553473525,18.6,63.0,4.464738923561312,4.817173346309573,54.28888888888889,155.0,4.4200915343257,2.2882108040802347,21.75555555555556,148.0,4.581938320304797,2.3384871277586647,9.88888888888889,141.0,4.425672457980151,4.750377630415164,13.488888888888887,144.0,4.754946953592798,1.5967159210894877,11.177777777777775,63.0,4.771689724556153,2.3256925952808705,12.333333333333334,144.0
195,5,0,1,0,5,55.25472253023943,6.202512051761727,94.83333333333331,126.0,4.244770688304831,6.919832500573603,49.16111111111111,151.0,4.462881435134723,4.866234288336974,58.86666666666667,155.0,4.529992434159305,1.5998928197393665,19.20555555555556,63.0,4.479659184890869,4.7939562548194505,55.63333333333333,155.0,4.546770183915451,2.3366349533780624,22.761111111111116,148.0,4.244770688304831,2.339585707630295,9.333333333333334,141.0,4.446103685378578,4.764483781087025,13.188888888888888,144.0,4.647436682452325,1.6070896209755976,11.033333333333331,63.0,4.272733604565073,2.333048859941657,11.494444444444444,144.0
196,5,0,1,0,5,54.56584353835565,6.204271198985847,91.53888888888888,126.0,4.448090140131886,6.790714665036546,48.75,151.0,4.42576597380751,4.869857680929011,57.105555555555554,155.0,4.833182009227369,1.598935852359064,18.98333333333333,63.0,4.230429518469221,4.682759166226214,54.327777777777776,155.0,4.330888266928913,2.3130692679654943,21.772222222222226,148.0,4.464833264875168,2.343818397484938,9.677777777777775,141.30555555555554,4.392279724320947,4.734554540071864,12.77777777777778,144.0,4.604359304402517,1.6111201697089146,11.22222222222222,63.0,4.7550474270920535,2.2969111175622854,12.46111111111111,144.0
