NUSER,LOAD_0,LOAD_1,LOAD_2,SR,REQ/s_home,RES_TIME_home,CPU_home,MEM_home,REQ/s_viewCart,RES_TIME_viewCart,CPU_viewCart,MEM_viewCart,REQ/s_addToCart,RES_TIME_addToCart,CPU_addToCart,MEM_addToCart,REQ/s_checkout,RES_TIME_checkout,CPU_checkout,MEM_checkout,REQ/s_cartEmpty,RES_TIME_cartEmpty,CPU_cartEmpty,MEM_cartEmpty,REQ/s_logout,RES_TIME_logout,CPU_logout,MEM_logout,REQ/s_viewProduct,RES_TIME_viewProduct,CPU_viewProduct,MEM_viewProduct,REQ/s_setCurrency,RES_TIME_setCurrency,CPU_setCurrency,MEM_setCurrency,CPU_adservice,MEM_adservice,CPU_emailservice,MEM_emailservice,CPU_paymentservice,MEM_paymentservice,CPU_recommendationservice,MEM_recommendationservice,CPU_redis-cart,MEM_redis-cart,CPU_shippingservice,MEM_shippingservice
40,1,0,0,1,0.0,0.0,127.83888888888887,19.627777777777776,0.0,0.0,36.46666666666667,77.0,0.0,0.0,36.46666666666667,77.0,0.0,0.0,2.855555555555556,22.0,0.0,0.0,36.46666666666667,77.0,0.0,0.0,127.83888888888887,19.627777777777776,0.0,0.0,41.94444444444444,25.27777777777778,0.0,0.0,88.46111111111111,33.72222222222222,14.2,143.21666666666667,2.0,66.58888888888889,1.0,26.0,41.394444444444446,56.0,4.166666666666667,6.411111111111111,4.616666666666666,19.683333333333334
40,1,0,0,5,0.0,0.0,130.23333333333332,20.683333333333334,0.0,0.0,36.95555555555556,78.0,0.0,0.0,36.95555555555556,78.0,0.0,0.0,3.1166666666666667,22.50555555555556,0.0,0.0,36.95555555555556,78.0,0.0,0.0,130.23333333333332,20.683333333333334,0.0,0.0,42.06666666666667,25.0,0.0,0.0,89.16666666666667,34.12777777777778,14.194444444444445,142.98888888888888,2.4944444444444445,62.0,1.0,29.0,43.24444444444445,55.0,4.305555555555555,12.0,4.6,20.18888888888889
40,1,0,0,10,0.0,0.0,131.0,21.633333333333333,0.0,0.0,49.27777777777778,76.57222222222222,0.0,0.0,49.27777777777778,76.57222222222222,0.0,0.0,3.033333333333333,23.0,0.0,0.0,49.27777777777778,76.57222222222222,0.0,0.0,131.0,21.633333333333333,0.0,0.0,41.98333333333333,24.316666666666663,0.0,0.0,89.7611111111111,33.888888888888886,14.405555555555557,142.0,2.2555555555555555,62.0,1.0,29.0,42.98333333333333,55.0,4.983333333333333,18.0,4.4944444444444445,20.366666666666667
40,0,1,0,1,0.0,0.0,130.4,18.08888888888889,0.0,0.0,56.91666666666666,79.0,0.0,0.0,56.91666666666666,79.0,0.0,0.0,6.333333333333333,22.316666666666663,0.0,0.0,56.91666666666666,79.0,0.0,0.0,130.4,18.08888888888889,0.0,0.0,43.87777777777778,25.016666666666666,0.0,0.0,86.62777777777778,34.0,13.316666666666666,142.0,3.0166666666666666,65.0,1.6666666666666667,26.64444444444445,45.638888888888886,56.0,4.983333333333333,7.0,5.666666666666667,20.0
40,0,1,0,5,0.0,0.0,131.81666666666666,21.744444444444444,0.0,0.0,57.48888888888889,78.0,0.0,0.0,57.48888888888889,78.0,0.0,0.0,6.366666666666666,22.56111111111111,0.0,0.0,57.48888888888889,78.0,0.0,0.0,131.81666666666666,21.744444444444444,0.0,0.0,43.81666666666667,25.194444444444443,0.0,0.0,87.38333333333334,33.87222222222222,13.983333333333333,143.75,3.183333333333333,62.0,1.75,29.25,47.61666666666667,55.0,4.927777777777778,13.0,6.055555555555555,20.25
40,0,1,0,10,0.0,0.0,126.3,21.883333333333333,0.0,0.0,39.98333333333333,76.48333333333333,0.0,0.0,39.98333333333333,76.48333333333333,0.0,0.0,6.083333333333333,22.85,0.0,0.0,39.98333333333333,76.48333333333333,0.0,0.0,126.3,21.883333333333333,0.0,0.0,42.25,24.0,0.0,0.0,84.01666666666667,34.516666666666666,12.95,142.2,3.35,62.0,1.5166666666666666,29.2,45.95,55.0,5.1,19.0,5.566666666666666,20.683333333333334
40,0,0,1,1,0.0,0.0,125.61666666666666,19.75,0.0,0.0,43.0,79.0,0.0,0.0,43.0,79.0,0.0,0.0,6.866666666666666,22.0,0.0,0.0,43.0,79.0,0.0,0.0,125.61666666666666,19.75,0.0,0.0,44.3,25.0,0.0,0.0,82.35,34.0,12.133333333333333,142.61666666666667,3.2333333333333334,65.0,1.933333333333333,27.3,45.86666666666667,56.31666666666667,4.783333333333333,8.0,6.25,20.0
40,0,0,1,5,0.0,0.0,131.13333333333333,20.772222222222226,0.0,0.0,50.77777777777778,77.93333333333334,0.0,0.0,50.77777777777778,77.93333333333334,0.0,0.0,7.633333333333334,22.372222222222224,0.0,0.0,50.77777777777778,77.93333333333334,0.0,0.0,131.13333333333333,20.772222222222226,0.0,0.0,45.766666666666666,25.0,0.0,0.0,86.29444444444445,33.69444444444444,13.522222222222222,144.0,3.388888888888889,62.0,2.011111111111111,28.377777777777776,50.24444444444445,55.0,4.911111111111111,14.0,6.872222222222222,20.933333333333334
40,0,0,1,10,0.0,0.0,131.24444444444444,21.538888888888888,0.0,0.0,51.62777777777778,75.0,0.0,0.0,51.62777777777778,75.0,0.0,0.0,7.366666666666666,22.366666666666667,0.0,0.0,51.62777777777778,75.0,0.0,0.0,131.24444444444444,21.538888888888888,0.0,0.0,45.53888888888889,24.0,0.0,0.0,85.75555555555556,33.38333333333333,13.272222222222222,142.4611111111111,3.238888888888889,62.0,2.094444444444445,29.0,50.42777777777778,55.0,5.227777777777778,20.0,6.905555555555556,20.538888888888888
50,1,0,0,1,0.0,0.0,128.61111111111111,21.244444444444444,0.0,0.0,36.388888888888886,78.43888888888888,0.0,0.0,36.388888888888886,78.43888888888888,0.0,0.0,3.561111111111111,22.0,0.0,0.0,36.388888888888886,78.43888888888888,0.0,0.0,128.61111111111111,21.244444444444444,0.0,0.0,41.31666666666667,25.0,0.0,0.0,89.17222222222222,34.31666666666667,14.244444444444444,142.87777777777777,2.0,64.0,1.0,27.75555555555556,42.34444444444444,56.0,4.316666666666666,9.0,4.683333333333334,20.0
50,1,0,0,5,0.0,0.0,130.81666666666666,21.63888888888889,0.0,0.0,36.11111111111112,77.0,0.0,0.0,36.11111111111112,77.0,0.0,0.0,3.55,22.05,0.0,0.0,36.11111111111112,77.0,0.0,0.0,130.81666666666666,21.63888888888889,0.0,0.0,41.50555555555555,24.044444444444444,0.0,0.0,89.67222222222222,33.916666666666664,14.394444444444444,143.0,2.638888888888889,62.0,1.0,29.0,44.422222222222224,55.0,4.55,15.0,4.511111111111111,20.05
50,0,1,0,1,0.0,0.0,130.61111111111111,21.377777777777776,0.0,0.0,50.78333333333333,78.0,0.0,0.0,50.78333333333333,78.0,0.0,0.0,6.288888888888889,22.494444444444444,0.0,0.0,50.78333333333333,78.0,0.0,0.0,130.61111111111111,21.377777777777776,0.0,0.0,43.227777777777774,25.316666666666663,0.0,0.0,86.92222222222222,34.5,13.716666666666669,142.0,3.3222222222222224,63.0,1.8166666666666669,29.0,46.71666666666667,54.49444444444445,4.833333333333333,10.0,5.972222222222222,20.183333333333334
50,0,1,0,5,0.0,0.0,128.61666666666667,21.9,0.0,0.0,36.98333333333333,77.0,0.0,0.0,36.98333333333333,77.0,0.0,0.0,6.3,22.78333333333333,0.0,0.0,36.98333333333333,77.0,0.0,0.0,128.61666666666667,21.9,0.0,0.0,42.55,24.0,0.0,0.0,85.85,34.166666666666664,13.083333333333334,143.0,3.1666666666666665,62.0,1.9,29.416666666666668,47.95,55.0,5.283333333333333,16.0,5.716666666666667,20.1
50,0,1,0,10,0.0,0.0,130.0,21.716666666666665,0.0,0.0,41.11666666666667,75.0,0.0,0.0,41.11666666666667,75.0,0.0,0.0,6.016666666666667,23.33333333333333,0.0,0.0,41.11666666666667,75.0,0.0,0.0,130.0,21.716666666666665,0.0,0.0,42.55,24.0,0.0,0.0,86.45,33.983333333333334,13.666666666666666,142.66666666666666,3.333333333333333,62.0,1.6666666666666667,28.666666666666668,48.53333333333333,55.0,5.616666666666666,22.0,5.666666666666667,20.966666666666665
50,0,0,1,1,0.0,0.0,130.00555555555556,22.0,0.0,0.0,42.766666666666666,77.7611111111111,0.0,0.0,42.766666666666666,77.7611111111111,0.0,0.0,7.366666666666666,22.68888888888889,0.0,0.0,42.766666666666666,77.7611111111111,0.0,0.0,130.00555555555556,22.0,0.0,0.0,45.48888888888889,25.0,0.0,0.0,85.41666666666667,34.077777777777776,12.833333333333334,141.76111111111112,3.2111111111111112,62.0,1.8944444444444444,28.76111111111112,48.977777777777774,55.0,4.866666666666666,11.0,6.6,20.238888888888887
50,0,0,1,5,0.0,0.0,126.4,21.844444444444445,0.0,0.0,36.2,77.0,0.0,0.0,36.2,77.0,0.0,0.0,7.227777777777778,22.83888888888889,0.0,0.0,36.2,77.0,0.0,0.0,126.4,21.844444444444445,0.0,0.0,43.644444444444446,24.0,0.0,0.0,82.27777777777777,33.84444444444444,12.4,142.0,3.3722222222222222,62.0,1.8444444444444448,29.0,49.394444444444446,55.0,5.377777777777778,17.0,6.7,20.155555555555555
50,0,0,1,10,0.0,0.0,129.84444444444443,21.83333333333333,0.0,0.0,46.15,74.0,0.0,0.0,46.15,74.0,0.0,0.0,7.427777777777778,22.683333333333334,0.0,0.0,46.15,74.0,0.0,0.0,129.84444444444443,21.83333333333333,0.0,0.0,44.227777777777774,24.316666666666663,0.0,0.0,85.30555555555556,34.24444444444445,12.97222222222222,142.92777777777778,3.2222222222222223,62.0,2.2222222222222223,29.0,51.38333333333333,55.0,5.711111111111111,23.0,6.205555555555556,20.38888888888889
